	AMON	BQIm	CPHL	DEPH	DOXY_BTL	DOXY_CTD	LATIT_DD	LONGI_DD	MNDEP	MXDEP	MYEAR	NTRA	NTRI	NTRZ	PHOS	Q_AMON	Q_BQIm	Q_CPHL	Q_DOXY_BTL	Q_DOXY_CTD	Q_NTRA	Q_NTRI	Q_NTRZ	Q_PHOS	Q_SALT_BTL	Q_SALT_CTD	Q_SECCHI	Q_TEMP_BTL	Q_TEMP_CTD	SALT_BTL	SALT_CTD	SDATE	SEA_AREA_CODE	SEA_AREA_NAME	SEA_BASIN	SECCHI	SERNO	SHARKID_MD5	SHIPC	STATN	STIME	TEMP_BTL	TEMP_CTD	WATER_DISTRICT	WATER_TYPE_AREA	WLTYP
6875	1.25		0.8	2	7.81		57.66750	11.68667			2016	9.05	0.28	9.33	0.54																22.010	2016-01-11	574000-114230	Dana fjord	N Kattegatt	4.0	4		77SN	DANAFJORD	10:30		2.78	Västerhavets vattendistrikt	01s - Västkustens inre kustvatten	2 - Havsområde innanför 1 NM
6876	0.91		0.8	5	7.63		57.66750	11.68667			2016	6.66	0.27	6.93	0.57																24.540	2016-01-11	574000-114230	Dana fjord	N Kattegatt	4.0	4		77SN	DANAFJORD	10:30		2.90	Västerhavets vattendistrikt	01s - Västkustens inre kustvatten	2 - Havsområde innanför 1 NM
6877	0.70		1.0	10	7.72		57.66750	11.68667			2016	5.44	0.29	5.73	0.59																25.300	2016-01-11	574000-114230	Dana fjord	N Kattegatt	4.0	4		77SN	DANAFJORD	10:30		2.88	Västerhavets vattendistrikt	01s - Västkustens inre kustvatten	2 - Havsområde innanför 1 NM
6878	0.79		0.5	15	7.60		57.66750	11.68667			2016	5.55	0.27	5.82	0.59																25.570	2016-01-11	574000-114230	Dana fjord	N Kattegatt	4.0	4		77SN	DANAFJORD	10:30		3.62	Västerhavets vattendistrikt	01s - Västkustens inre kustvatten	2 - Havsområde innanför 1 NM
6879	0.77		0.3	20	7.35		57.66750	11.68667			2016	6.19	0.22	6.41	0.57																26.120	2016-01-11	574000-114230	Dana fjord	N Kattegatt	4.0	4		77SN	DANAFJORD	10:30		4.44	Västerhavets vattendistrikt	01s - Västkustens inre kustvatten	2 - Havsområde innanför 1 NM
6880	0.69		0.5	30	7.13		57.66750	11.68667			2016	5.80	0.21	6.01	0.59																26.770	2016-01-11	574000-114230	Dana fjord	N Kattegatt	4.0	4		77SN	DANAFJORD	10:30		4.94	Västerhavets vattendistrikt	01s - Västkustens inre kustvatten	2 - Havsområde innanför 1 NM
6881	0.96			39	5.89		57.66750	11.68667			2016	6.18	0.21	6.39	0.80																	2016-01-11	574000-114230	Dana fjord	N Kattegatt	4.0	4		77SN	DANAFJORD	10:30			Västerhavets vattendistrikt	01s - Västkustens inre kustvatten	2 - Havsområde innanför 1 NM
6882	1.51		1.1	0	9.58		57.69167	11.90667			2016	27.90	0.24	28.14	0.30																2.870	2016-01-11					1		77SN	E ÄLVSBORGSBRON	07:35	1.09	1.09			
6883	1.62		0.8	2	9.19		57.69167	11.90667			2016	24.70	0.25	24.95	0.35																18.230	2016-01-11					1		77SN	E ÄLVSBORGSBRON	07:35	1.14	3.25			
6884	1.25		0.5	5	7.36		57.69167	11.90667			2016	7.43	0.25	7.68	0.60																24.720	2016-01-11					1		77SN	E ÄLVSBORGSBRON	07:35	4.03	4.00			
6885	1.20			8	7.19		57.69167	11.90667			2016	6.34	0.26	6.60	0.63																	2016-01-11					1		77SN	E ÄLVSBORGSBRON	07:35	4.36				
6886	2.29		0.2	0	7.35		58.10917	11.81000			2016	8.85	0.25	9.10	0.59																24.710	2016-01-11	580688-114860	Halsefjorden	Skagerrak		7		77SN	GALTERÖ	14:20		3.35	Västerhavets vattendistrikt	02 - Västkustens fjordar	2 - Havsområde innanför 1 NM
6887	2.26		0.2	2	7.34		58.10917	11.81000			2016	8.85	0.24	9.09	0.59																25.290	2016-01-11	580688-114860	Halsefjorden	Skagerrak		7		77SN	GALTERÖ	14:20		3.67	Västerhavets vattendistrikt	02 - Västkustens fjordar	2 - Havsområde innanför 1 NM
6888	1.70		0.2	5	7.10		58.10917	11.81000			2016	7.69	0.24	7.93	0.60																26.240	2016-01-11	580688-114860	Halsefjorden	Skagerrak		7		77SN	GALTERÖ	14:20		4.37	Västerhavets vattendistrikt	02 - Västkustens fjordar	2 - Havsområde innanför 1 NM
6889	1.39		0.2	10	7.04		58.10917	11.81000			2016	7.28	0.23	7.51	0.60																26.360	2016-01-11	580688-114860	Halsefjorden	Skagerrak		7		77SN	GALTERÖ	14:20		4.43	Västerhavets vattendistrikt	02 - Västkustens fjordar	2 - Havsområde innanför 1 NM
6890	1.07		0.2	15	6.91		58.10917	11.81000			2016	6.52	0.21	6.73	0.61																27.780	2016-01-11	580688-114860	Halsefjorden	Skagerrak		7		77SN	GALTERÖ	14:20		5.50	Västerhavets vattendistrikt	02 - Västkustens fjordar	2 - Havsområde innanför 1 NM
6891	0.94		0.3	20	6.94		58.10917	11.81000			2016	6.35	0.21	6.56	0.62																27.890	2016-01-11	580688-114860	Halsefjorden	Skagerrak		7		77SN	GALTERÖ	14:20		5.61	Västerhavets vattendistrikt	02 - Västkustens fjordar	2 - Havsområde innanför 1 NM
6892	0.88		0.3	30	6.77		58.10917	11.81000			2016	6.30	0.21	6.51	0.64																28.300	2016-01-11	580688-114860	Halsefjorden	Skagerrak		7		77SN	GALTERÖ	14:20		6.05	Västerhavets vattendistrikt	02 - Västkustens fjordar	2 - Havsområde innanför 1 NM
6893	0.97			39	6.72		58.10917	11.81000			2016	6.23	0.21	6.44	0.64																	2016-01-11	580688-114860	Halsefjorden	Skagerrak		7		77SN	GALTERÖ	14:20			Västerhavets vattendistrikt	02 - Västkustens fjordar	2 - Havsområde innanför 1 NM
6894	0.96		0.8	0	8.15		57.90117	11.66667			2016	10.64	0.23	10.87	0.48																21.420	2016-01-11	575500-113750	Älgöfjorden	Skagerrak	4.0	5		77SN	INSTÖ RÄNNA	12:00		1.71	Västerhavets vattendistrikt	01n - Västkustens inre kustvatten	2 - Havsområde innanför 1 NM
6895	0.94		0.6	2	8.03		57.90117	11.66667			2016	9.66	0.23	9.89	0.50																22.110	2016-01-11	575500-113750	Älgöfjorden	Skagerrak	4.0	5		77SN	INSTÖ RÄNNA	12:00		1.79	Västerhavets vattendistrikt	01n - Västkustens inre kustvatten	2 - Havsområde innanför 1 NM
6896	0.82		0.9	5	7.73		57.90117	11.66667			2016	7.16	0.23	7.39	0.53																25.000	2016-01-11	575500-113750	Älgöfjorden	Skagerrak	4.0	5		77SN	INSTÖ RÄNNA	12:00		2.43	Västerhavets vattendistrikt	01n - Västkustens inre kustvatten	2 - Havsområde innanför 1 NM
6897	1.08		0.3	10	7.52		57.90117	11.66667			2016	6.75	0.23	6.98	0.55																26.120	2016-01-11	575500-113750	Älgöfjorden	Skagerrak	4.0	5		77SN	INSTÖ RÄNNA	12:00		2.89	Västerhavets vattendistrikt	01n - Västkustens inre kustvatten	2 - Havsområde innanför 1 NM
6898	1.03			13	7.41		57.90117	11.66667			2016	6.48	0.23	6.71	0.56																	2016-01-11	575500-113750	Älgöfjorden	Skagerrak	4.0	5		77SN	INSTÖ RÄNNA	12:00			Västerhavets vattendistrikt	01n - Västkustens inre kustvatten	2 - Havsområde innanför 1 NM
6899	0.82		0.6	0	7.58	7.5	57.86667	11.30000			2016	5.59	0.28	5.87	0.66															26.497	26.52	2016-01-11	582008-105731	Del av Skagerraks utsjövatten	Skagerrak		0027		34AR	P2	22:50	3.68	3.68			3 - Havsområde  mellan 1 NM och 12 NM
6900	0.83		0.8	5	7.57	7.5	57.86667	11.30000			2016	5.62	0.28	5.90	0.67															26.547	26.53	2016-01-11	582008-105731	Del av Skagerraks utsjövatten	Skagerrak		0027		34AR	P2	22:50	3.70	3.68			3 - Havsområde  mellan 1 NM och 12 NM
6901	0.51		0.8	10	7.43	7.2	57.86667	11.30000			2016	5.57	0.23	5.80	0.63															27.262	27.22	2016-01-11	582008-105731	Del av Skagerraks utsjövatten	Skagerrak		0027		34AR	P2	22:50		4.24			3 - Havsområde  mellan 1 NM och 12 NM
6902	0.20		0.4	15	7.18	7.0	57.86667	11.30000			2016	5.49	0.16	5.65	0.59	<														28.551	28.54	2016-01-11	582008-105731	Del av Skagerraks utsjövatten	Skagerrak		0027		34AR	P2	22:50		5.30			3 - Havsområde  mellan 1 NM och 12 NM
6903	0.20		0.3	20	7.16	7.0	57.86667	11.30000			2016	5.57	0.15	5.72	0.61	<														28.944	28.82	2016-01-11	582008-105731	Del av Skagerraks utsjövatten	Skagerrak		0027		34AR	P2	22:50		5.39			3 - Havsområde  mellan 1 NM och 12 NM
6904	0.20		0.3	30	6.77	6.7	57.86667	11.30000			2016	6.32	0.19	6.51	0.55	<														31.406	31.43	2016-01-11	582008-105731	Del av Skagerraks utsjövatten	Skagerrak		0027		34AR	P2	22:50	6.84	6.91			3 - Havsområde  mellan 1 NM och 12 NM
6905	0.20		0.2	40	6.70	6.4	57.86667	11.30000			2016	5.37	0.08	5.45	0.51	<														33.335	32.99	2016-01-11	582008-105731	Del av Skagerraks utsjövatten	Skagerrak		0027		34AR	P2	22:50		6.97			3 - Havsområde  mellan 1 NM och 12 NM
6906	0.20		0.2	50	6.44	6.4	57.86667	11.30000			2016	4.76	0.02	4.76	0.48	<		<				<								34.620	34.58	2016-01-11	582008-105731	Del av Skagerraks utsjövatten	Skagerrak		0027		34AR	P2	22:50	8.34	8.13			3 - Havsområde  mellan 1 NM och 12 NM
6907	0.20			75	5.65	5.5	57.86667	11.30000			2016	9.95	0.10	10.05	0.80	<														35.107	35.10	2016-01-11	582008-105731	Del av Skagerraks utsjövatten	Skagerrak		0027		34AR	P2	22:50		8.33			3 - Havsområde  mellan 1 NM och 12 NM
6908	0.22			93	5.54		57.86667	11.30000			2016	11.29	0.10	11.39	0.99															35.191		2016-01-11	582008-105731	Del av Skagerraks utsjövatten	Skagerrak		0027		34AR	P2	22:50	7.83				3 - Havsområde  mellan 1 NM och 12 NM
6909	2.03		1.0	0	8.12		57.66750	11.76833			2016	13.25	0.27	13.52	0.49																17.460	2016-01-11	574000-114230	Dana fjord	N Kattegatt	7.0	3		77SN	SKALKORGARNA	08:35		2.57	Västerhavets vattendistrikt	01s - Västkustens inre kustvatten	2 - Havsområde innanför 1 NM
6910	0.89		0.8	2	7.61		57.66750	11.76833			2016	6.86	0.27	7.13	0.57																21.830	2016-01-11	574000-114230	Dana fjord	N Kattegatt	7.0	3		77SN	SKALKORGARNA	08:35		2.75	Västerhavets vattendistrikt	01s - Västkustens inre kustvatten	2 - Havsområde innanför 1 NM
6911	0.84		0.5	5	7.57		57.66750	11.76833			2016	6.26	0.26	6.52	0.58																25.170	2016-01-11	574000-114230	Dana fjord	N Kattegatt	7.0	3		77SN	SKALKORGARNA	08:35		3.14	Västerhavets vattendistrikt	01s - Västkustens inre kustvatten	2 - Havsområde innanför 1 NM
6912	0.88		0.2	10	7.42		57.66750	11.76833			2016	5.88	0.25	6.13	0.62																25.500	2016-01-11	574000-114230	Dana fjord	N Kattegatt	7.0	3		77SN	SKALKORGARNA	08:35		3.53	Västerhavets vattendistrikt	01s - Västkustens inre kustvatten	2 - Havsområde innanför 1 NM
6913	0.82			14	7.31		57.66750	11.76833			2016	6.04	0.25	6.29	0.59																	2016-01-11	574000-114230	Dana fjord	N Kattegatt	7.0	3		77SN	SKALKORGARNA	08:35			Västerhavets vattendistrikt	01s - Västkustens inre kustvatten	2 - Havsområde innanför 1 NM
6914	1.00		1.1	0	7.70	7.6	58.25833	11.43333			2016	6.47	0.30	6.77	0.58															26.082	26.23	2016-01-11	581700-113000	Gullmarn centralbassäng	Skagerrak		0026		34AR	SLÄGGÖ	16:15	2.63	2.64	Västerhavets vattendistrikt	02 - Västkustens fjordar	2 - Havsområde innanför 1 NM
6915	0.85		1.2	5	7.63	7.6	58.25833	11.43333			2016	6.19	0.25	6.44	0.66															26.702	26.66	2016-01-11	581700-113000	Gullmarn centralbassäng	Skagerrak		0026		34AR	SLÄGGÖ	16:15		2.81	Västerhavets vattendistrikt	02 - Västkustens fjordar	2 - Havsområde innanför 1 NM
6916	0.70		0.8	10	7.60	7.5	58.25833	11.43333			2016	6.05	0.25	6.30	0.58															26.901	26.80	2016-01-11	581700-113000	Gullmarn centralbassäng	Skagerrak		0026		34AR	SLÄGGÖ	16:15		2.92	Västerhavets vattendistrikt	02 - Västkustens fjordar	2 - Havsområde innanför 1 NM
6917	0.97		0.3	15	7.19	7.3	58.25833	11.43333			2016	6.53	0.32	6.85	0.58															28.183	27.53	2016-01-11	581700-113000	Gullmarn centralbassäng	Skagerrak		0026		34AR	SLÄGGÖ	16:15		3.48	Västerhavets vattendistrikt	02 - Västkustens fjordar	2 - Havsområde innanför 1 NM
6918	0.86		0.2	20	6.80	6.7	58.25833	11.43333			2016	6.52	0.32	6.84	0.61			<												29.926	29.56	2016-01-11	581700-113000	Gullmarn centralbassäng	Skagerrak		0026		34AR	SLÄGGÖ	16:15	6.24	6.13	Västerhavets vattendistrikt	02 - Västkustens fjordar	2 - Havsområde innanför 1 NM
6919	0.20		0.2	30	6.11	6.1	58.25833	11.43333			2016	7.57	0.07	7.64	0.61	<		<												31.740	31.53	2016-01-11	581700-113000	Gullmarn centralbassäng	Skagerrak		0026		34AR	SLÄGGÖ	16:15		8.15	Västerhavets vattendistrikt	02 - Västkustens fjordar	2 - Havsområde innanför 1 NM
6920	0.20		0.2	40	5.53	5.4	58.25833	11.43333			2016	7.28	0.05	7.33	0.69	<		<												32.923	32.76	2016-01-11	581700-113000	Gullmarn centralbassäng	Skagerrak		0026		34AR	SLÄGGÖ	16:15	9.37	9.38	Västerhavets vattendistrikt	02 - Västkustens fjordar	2 - Havsområde innanför 1 NM
6921	0.20		0.2	50	5.37	5.3	58.25833	11.43333			2016	7.28	0.06	7.34	0.76	<		<												33.304	33.20	2016-01-11	581700-113000	Gullmarn centralbassäng	Skagerrak		0026		34AR	SLÄGGÖ	16:15		9.47	Västerhavets vattendistrikt	02 - Västkustens fjordar	2 - Havsområde innanför 1 NM
6922	0.43			74	4.46		58.25833	11.43333			2016	8.68	0.46	9.14	1.34															33.855		2016-01-11	581700-113000	Gullmarn centralbassäng	Skagerrak		0026		34AR	SLÄGGÖ	16:15	8.86		Västerhavets vattendistrikt	02 - Västkustens fjordar	2 - Havsområde innanför 1 NM
6923	0.76		0.9	0	7.86		57.55000	11.80833			2016	5.03	0.34	5.37	0.62																24.560	2016-01-11	572540-114801	Onsala kustvatten	N Kattegatt	7.0	2		77SN	VALÖ	08:35		2.73	Västerhavets vattendistrikt	04 - Västkustens yttre kustvatten. Kattegatt	2 - Havsområde innanför 1 NM
6924	0.55		0.9	2	7.73		57.55000	11.80833			2016	5.14	0.30	5.44	0.59																24.980	2016-01-11	572540-114801	Onsala kustvatten	N Kattegatt	7.0	2		77SN	VALÖ	08:35		2.69	Västerhavets vattendistrikt	04 - Västkustens yttre kustvatten. Kattegatt	2 - Havsområde innanför 1 NM
6925	0.41		0.9	5	7.73		57.55000	11.80833			2016	5.18	0.29	5.47	0.58																25.040	2016-01-11	572540-114801	Onsala kustvatten	N Kattegatt	7.0	2		77SN	VALÖ	08:35		2.65	Västerhavets vattendistrikt	04 - Västkustens yttre kustvatten. Kattegatt	2 - Havsområde innanför 1 NM
6926	0.48		1.0	10	7.77		57.55000	11.80833			2016	5.20	0.29	5.49	0.58																25.060	2016-01-11	572540-114801	Onsala kustvatten	N Kattegatt	7.0	2		77SN	VALÖ	08:35		2.63	Västerhavets vattendistrikt	04 - Västkustens yttre kustvatten. Kattegatt	2 - Havsområde innanför 1 NM
6927	0.51		0.9	15	7.70		57.55000	11.80833			2016	5.25	0.29	5.54	0.58																25.080	2016-01-11	572540-114801	Onsala kustvatten	N Kattegatt	7.0	2		77SN	VALÖ	08:35		2.63	Västerhavets vattendistrikt	04 - Västkustens yttre kustvatten. Kattegatt	2 - Havsområde innanför 1 NM
6928	0.68		0.5	20	7.53		57.55000	11.80833			2016	5.37	0.29	5.66	0.58																25.370	2016-01-11	572540-114801	Onsala kustvatten	N Kattegatt	7.0	2		77SN	VALÖ	08:35		3.04	Västerhavets vattendistrikt	04 - Västkustens yttre kustvatten. Kattegatt	2 - Havsområde innanför 1 NM
6929	0.77			22	7.33		57.55000	11.80833			2016	5.65	0.28	5.93	0.61																	2016-01-11	572540-114801	Onsala kustvatten	N Kattegatt	7.0	2		77SN	VALÖ	08:35			Västerhavets vattendistrikt	04 - Västkustens yttre kustvatten. Kattegatt	2 - Havsområde innanför 1 NM
6930	1.09		1.4	0	7.93		57.91967	11.59333			2016	8.67	0.27	8.94	0.55															22.308	22.800	2016-01-11	575340-113000	Marstrandsfjorden	Skagerrak	5.0	6		77SN	ÅSTOL	12:40	2.51	2.67	Västerhavets vattendistrikt	03 - Västkustens yttre kustvatten. Skagerrak	2 - Havsområde innanför 1 NM
6931	1.10		1.3	2	7.89		57.91967	11.59333			2016	8.09	0.29	8.38	0.57															22.672	22.850	2016-01-11	575340-113000	Marstrandsfjorden	Skagerrak	5.0	6		77SN	ÅSTOL	12:40	2.62	2.68	Västerhavets vattendistrikt	03 - Västkustens yttre kustvatten. Skagerrak	2 - Havsområde innanför 1 NM
6932	1.12		0.9	5	7.85		57.91967	11.59333			2016	5.20	0.38	5.58	0.68															24.380	24.010	2016-01-11	575340-113000	Marstrandsfjorden	Skagerrak	5.0	6		77SN	ÅSTOL	12:40	2.93	2.88	Västerhavets vattendistrikt	03 - Västkustens yttre kustvatten. Skagerrak	2 - Havsområde innanför 1 NM
6933	0.78		0.9	10	7.66		57.91967	11.59333			2016	5.89	0.25	6.14	0.59															25.411	25.360	2016-01-11	575340-113000	Marstrandsfjorden	Skagerrak	5.0	6		77SN	ÅSTOL	12:40	2.94	2.96	Västerhavets vattendistrikt	03 - Västkustens yttre kustvatten. Skagerrak	2 - Havsområde innanför 1 NM
6934	0.90		0.5	15	7.54		57.91967	11.59333			2016	6.23	0.23	6.46	0.56															26.033	26.010	2016-01-11	575340-113000	Marstrandsfjorden	Skagerrak	5.0	6		77SN	ÅSTOL	12:40	2.92	2.95	Västerhavets vattendistrikt	03 - Västkustens yttre kustvatten. Skagerrak	2 - Havsområde innanför 1 NM
6935	0.93		0.3	20	7.55		57.91967	11.59333			2016	6.37	0.23	6.60	0.55															26.360	26.310	2016-01-11	575340-113000	Marstrandsfjorden	Skagerrak	5.0	6		77SN	ÅSTOL	12:40	2.88	2.89	Västerhavets vattendistrikt	03 - Västkustens yttre kustvatten. Skagerrak	2 - Havsområde innanför 1 NM
6936	0.72		0.3	30	6.90		57.91967	11.59333			2016	6.13	0.20	6.33	0.61															28.520	28.420	2016-01-11	575340-113000	Marstrandsfjorden	Skagerrak	5.0	6		77SN	ÅSTOL	12:40	5.84	5.80	Västerhavets vattendistrikt	03 - Västkustens yttre kustvatten. Skagerrak	2 - Havsområde innanför 1 NM
6937	0.90			40	6.24		57.91967	11.59333			2016	6.74	0.26	7.00	0.70															30.803	30.860	2016-01-11	575340-113000	Marstrandsfjorden	Skagerrak	5.0	6		77SN	ÅSTOL	12:40	7.47	7.48	Västerhavets vattendistrikt	03 - Västkustens yttre kustvatten. Skagerrak	2 - Havsområde innanför 1 NM
6938	1.01			50	6.22		57.91967	11.59333			2016	6.78	0.29	7.07	0.70															31.551	31.570	2016-01-11	575340-113000	Marstrandsfjorden	Skagerrak	5.0	6		77SN	ÅSTOL	12:40	7.57	7.59	Västerhavets vattendistrikt	03 - Västkustens yttre kustvatten. Skagerrak	2 - Havsområde innanför 1 NM
6939	0.98			60	6.25		57.91967	11.59333			2016	6.72	0.29	7.01	0.68															31.683	31.680	2016-01-11	575340-113000	Marstrandsfjorden	Skagerrak	5.0	6		77SN	ÅSTOL	12:40	7.51	7.51	Västerhavets vattendistrikt	03 - Västkustens yttre kustvatten. Skagerrak	2 - Havsområde innanför 1 NM
6940	1.22			65	6.26		57.91967	11.59333			2016	6.73	0.30	7.03	0.73															31.737		2016-01-11	575340-113000	Marstrandsfjorden	Skagerrak	5.0	6		77SN	ÅSTOL	12:40			Västerhavets vattendistrikt	03 - Västkustens yttre kustvatten. Skagerrak	2 - Havsområde innanför 1 NM
6941		11.231					58.32167	11.54500	118	118	2016																					2016-06-23	581700-113000	Gullmarn centralbassäng	Skagerrak			5522dbaeb6ee773d099ca7e3b51e88f8	77SK	ALSBÄCK				Västerhavets vattendistrikt	02 - Västkustens fjordar	2 - Havsområde innanför 1 NM
6942		2.90689					63.60897	20.73668	40.5	40.5	2016																					2016-06-23	633550-200700	S n Kvarkens kustvatten	N Kvarken			5c3af7282e6e17ff2ba39361743e1e11		HO 1				Bottenvikens vattendistrikt	21 - Norra Kvarkens yttre kustvatten	2 - Havsområde innanför 1 NM
6943		7.82202					63.79008	21.00150	22.9	22.9	2016																					2016-06-23	635300-205251	N n Kvarkens kustvatten	N Kvarken			bb23f795400cb822c260c3d5147e969f		HO 17				Bottenvikens vattendistrikt	21 - Norra Kvarkens yttre kustvatten	2 - Havsområde innanför 1 NM
6944		3.88071					63.64143	20.75387	31.8	31.8	2016																					2016-06-23	633550-200700	S n Kvarkens kustvatten	N Kvarken			2d4f1ddbba05b6fc435a46a4a9b07d68		HO 2				Bottenvikens vattendistrikt	21 - Norra Kvarkens yttre kustvatten	2 - Havsområde innanför 1 NM
6945		3.73107					63.56737	20.72160	42.8	42.8	2016																					2016-06-23	633550-200700	S n Kvarkens kustvatten	N Kvarken			d5473ff4d71f39500d3025cbb90397d3		HO 28				Bottenvikens vattendistrikt	21 - Norra Kvarkens yttre kustvatten	2 - Havsområde innanför 1 NM
6946		4.2126					63.69048	20.78810	38.5	38.5	2016																					2016-06-23	633550-200700	S n Kvarkens kustvatten	N Kvarken			f6b41a7e91385826833754a1a2345e28		HO 4				Bottenvikens vattendistrikt	21 - Norra Kvarkens yttre kustvatten	2 - Havsområde innanför 1 NM
6947		5.17849					63.82022	20.91740	26.1	26.1	2016																					2016-06-23	635300-205251	N n Kvarkens kustvatten	N Kvarken			7476c740f26a2529fd50ff979f9bca71		HO 8				Bottenvikens vattendistrikt	21 - Norra Kvarkens yttre kustvatten	2 - Havsområde innanför 1 NM
6948		8.26385					63.84898	20.97828	44.7	44.7	2016																					2016-06-23	635300-205251	N n Kvarkens kustvatten	N Kvarken			0cb8691783debf6aeb8de520636b5483		HO 9				Bottenvikens vattendistrikt	21 - Norra Kvarkens yttre kustvatten	2 - Havsområde innanför 1 NM
6949		10.5499					58.41667	11.65000	44	44	2016																					2016-06-23	582500-113890	Saltkällefjorden	Skagerrak			f5e74269cae068cb4e601854fb81dcef	77VS	SALTFJ				Västerhavets vattendistrikt	02 - Västkustens fjordar	2 - Havsområde innanför 1 NM
6950		9.612					58.41667	11.65000	44	44	2016																					2016-06-23	582500-113890	Saltkällefjorden	Skagerrak			64cdb70696c3811c4f90ae2bff192bc8	77VS	SALTFJ				Västerhavets vattendistrikt	02 - Västkustens fjordar	2 - Havsområde innanför 1 NM
6951		3.97057					63.70427	20.47662	16.6	16.6	2016																					2016-06-23	637310-204860	Yttre Täftefjärden	N Kvarken			7979d57ddc4b628150c520d4152dfd6f		TF 10				Bottenvikens vattendistrikt	20 - Norra Kvarkens inre kustvatten	2 - Havsområde innanför 1 NM
6952		5.69417					63.77088	20.48262	9.7	9.7	2016																					2016-06-23	634740-203020	Täftefjärden	N Kvarken			d25a007b774fcd0185513608383f0bc4		TF 2				Bottenvikens vattendistrikt	20 - Norra Kvarkens inre kustvatten	2 - Havsområde innanför 1 NM
6953		2.3986					63.75398	20.44327	8.6	8.6	2016																					2016-06-23	637310-204860	Yttre Täftefjärden	N Kvarken			8c83013b5a64b313e668f080502e9b2d		TF 6				Bottenvikens vattendistrikt	20 - Norra Kvarkens inre kustvatten	2 - Havsområde innanför 1 NM
6954		4.94631					63.74067	20.47697	11	11	2016																					2016-06-23	637310-204860	Yttre Täftefjärden	N Kvarken			041a2261aaec4820e13b839adfd861d5		TF 7				Bottenvikens vattendistrikt	20 - Norra Kvarkens inre kustvatten	2 - Havsområde innanför 1 NM
6955		3.64848					63.72337	20.45713	12.9	12.9	2016																					2016-06-23	637310-204860	Yttre Täftefjärden	N Kvarken			ff44d38acb45a95f3944b44f0f035eee		TF 8				Bottenvikens vattendistrikt	20 - Norra Kvarkens inre kustvatten	2 - Havsområde innanför 1 NM
6956		4.7418					63.72832	20.51865	15.8	15.8	2016																					2016-06-23	637310-204860	Yttre Täftefjärden	N Kvarken			9fa06f4d56b80ad38eaa12a6597295ce		TF 9				Bottenvikens vattendistrikt	20 - Norra Kvarkens inre kustvatten	2 - Havsområde innanför 1 NM
6957		0.938595					63.78438	20.51325	6.1	6.1	2016																					2016-06-20	634740-203020	Täftefjärden	N Kvarken			cf9e539aa8f77dbf0fa4ea53f29f6927		TF 1				Bottenvikens vattendistrikt	20 - Norra Kvarkens inre kustvatten	2 - Havsområde innanför 1 NM
6958		4.07325					63.79042	20.50405	6.8	6.8	2016																					2016-06-20	634740-203020	Täftefjärden	N Kvarken			44227f14f45d82dc0e37f97bda2f107c		TF 3				Bottenvikens vattendistrikt	20 - Norra Kvarkens inre kustvatten	2 - Havsområde innanför 1 NM
