DEPH	MONTH	POSITION	REFERENCE_VALUE	SALT	SDATE	SECCHI	STATN	STATUS	VISS_EU_CD	WATER_TYPE_AREA	YEAR	global_EQR	index_column	local_EQR	new_index
3.0	6	59.23_18.54	8.491048969970983	4.6	2014-06-16	2.8	BJÖRNÖFJÄRDEN B3	POOR	SE591400-183200	12n - Östergötlands och Stockholms skärgård. Mellankustvatten	2014	0.3297590215181115	23427	0.3297590215181115	23427_SE591400-183200
4.0	6	59.23_18.54	8.491048969970983	4.6	2014-06-16	2.8	BJÖRNÖFJÄRDEN B3	POOR	SE591400-183200	12n - Östergötlands och Stockholms skärgård. Mellankustvatten	2014	0.3297590215181115	23428	0.3297590215181115	23428_SE591400-183200
5.0	6	59.23_18.54	8.491048969970983	4.6	2014-06-16	2.8	BJÖRNÖFJÄRDEN B3	POOR	SE591400-183200	12n - Östergötlands och Stockholms skärgård. Mellankustvatten	2014	0.3297590215181115	23429	0.3297590215181115	23429_SE591400-183200
6.0	6	59.23_18.54	8.491048969970983	4.6	2014-06-16	2.8	BJÖRNÖFJÄRDEN B3	POOR	SE591400-183200	12n - Östergötlands och Stockholms skärgård. Mellankustvatten	2014	0.3297590215181115	23430	0.3297590215181115	23430_SE591400-183200
7.0	6	59.23_18.54	8.491048969970983	4.6	2014-06-16	2.8	BJÖRNÖFJÄRDEN B3	POOR	SE591400-183200	12n - Östergötlands och Stockholms skärgård. Mellankustvatten	2014	0.3297590215181115	23431	0.3297590215181115	23431_SE591400-183200
8.0	6	59.23_18.54	8.491048969970983	4.6	2014-06-16	2.8	BJÖRNÖFJÄRDEN B3	POOR	SE591400-183200	12n - Östergötlands och Stockholms skärgård. Mellankustvatten	2014	0.3297590215181115	23432	0.3297590215181115	23432_SE591400-183200
0.5	8	59.24_18.53			2013-08-26	4.3	BJÖRNÖFJÄRDEN B1	BAD	SE591400-183200	12n - Östergötlands och Stockholms skärgård. Mellankustvatten	2013		28798		28798_SE591400-183200
1.0	8	59.24_18.53			2013-08-26	4.3	BJÖRNÖFJÄRDEN B1	BAD	SE591400-183200	12n - Östergötlands och Stockholms skärgård. Mellankustvatten	2013		28799		28799_SE591400-183200
2.0	8	59.24_18.53			2013-08-26	4.3	BJÖRNÖFJÄRDEN B1	BAD	SE591400-183200	12n - Östergötlands och Stockholms skärgård. Mellankustvatten	2013		28800		28800_SE591400-183200
3.0	8	59.24_18.53			2013-08-26	4.3	BJÖRNÖFJÄRDEN B1	BAD	SE591400-183200	12n - Östergötlands och Stockholms skärgård. Mellankustvatten	2013		28801		28801_SE591400-183200
4.0	8	59.24_18.53			2013-08-26	4.3	BJÖRNÖFJÄRDEN B1	BAD	SE591400-183200	12n - Östergötlands och Stockholms skärgård. Mellankustvatten	2013		28802		28802_SE591400-183200
5.0	8	59.24_18.53			2013-08-26	4.3	BJÖRNÖFJÄRDEN B1	BAD	SE591400-183200	12n - Östergötlands och Stockholms skärgård. Mellankustvatten	2013		28803		28803_SE591400-183200
6.0	8	59.24_18.53	9.62326964792953	5.5	2013-08-26	4.3	BJÖRNÖFJÄRDEN B1	MODERATE	SE591400-183200	12n - Östergötlands och Stockholms skärgård. Mellankustvatten	2013	0.4312223847207105	28804	0.44683357708106575	28804_SE591400-183200
7.0	8	59.24_18.53	8.723678599963746	4.8	2013-08-26	4.3	BJÖRNÖFJÄRDEN B1	MODERATE	SE591400-183200	12n - Östergötlands och Stockholms skärgård. Mellankustvatten	2013	0.461940885046504	28805	0.4929113275697559	28805_SE591400-183200
8.0	8	59.24_18.53	8.160135110674538	4.3	2013-08-26	4.3	BJÖRNÖFJÄRDEN B1	MODERATE	SE591400-183200	12n - Östergötlands och Stockholms skärgård. Mellankustvatten	2013	0.4846347061398555	28806	0.5269520592097832	28806_SE591400-183200
9.0	8	59.24_18.53	8.054367640577974	4.2	2013-08-26	4.3	BJÖRNÖFJÄRDEN B1	MODERATE	SE591400-183200	12n - Östergötlands och Stockholms skärgård. Mellankustvatten	2013	0.48924788734802416	28807	0.5338718310220362	28807_SE591400-183200
10.0	8	59.24_18.53	8.268127637079681	4.4	2013-08-26	4.3	BJÖRNÖFJÄRDEN B1	MODERATE	SE591400-183200	12n - Östergötlands och Stockholms skärgård. Mellankustvatten	2013	0.4800462522063636	28808	0.5200693783095454	28808_SE591400-183200
11.0	8	59.24_18.53	8.378409895705332	4.5	2013-08-26	4.3	BJÖRNÖFJÄRDEN B1	MODERATE	SE591400-183200	12n - Östergötlands och Stockholms skärgård. Mellankustvatten	2013	0.4754825838893469	28809	0.5132238758340203	28809_SE591400-183200
12.0	8	59.24_18.53	8.723678599963746	4.8	2013-08-26	4.3	BJÖRNÖFJÄRDEN B1	MODERATE	SE591400-183200	12n - Östergötlands och Stockholms skärgård. Mellankustvatten	2013	0.461940885046504	28810	0.4929113275697559	28810_SE591400-183200
13.0	8	59.24_18.53	8.843816376108212	4.9	2013-08-26	4.3	BJÖRNÖFJÄRDEN B1	MODERATE	SE591400-183200	12n - Östergötlands och Stockholms skärgård. Mellankustvatten	2013	0.4574769546788689	28811	0.4862154320183033	28811_SE591400-183200
14.0	8	59.24_18.53	9.0921273367719	5.1	2013-08-26	4.3	BJÖRNÖFJÄRDEN B1	MODERATE	SE591400-183200	12n - Östergötlands och Stockholms skärgård. Mellankustvatten	2013	0.44862441544046733	28812	0.47293662316070095	28812_SE591400-183200
15.0	8	59.24_18.53	9.0921273367719	5.1	2013-08-26	4.3	BJÖRNÖFJÄRDEN B1	MODERATE	SE591400-183200	12n - Östergötlands och Stockholms skärgård. Mellankustvatten	2013	0.44862441544046733	28813	0.47293662316070095	28813_SE591400-183200
16.0	8	59.24_18.53	9.220465459415847	5.2	2013-08-26	4.3	BJÖRNÖFJÄRDEN B1	MODERATE	SE591400-183200	12n - Östergötlands och Stockholms skärgård. Mellankustvatten	2013	0.44423593139461187	28814	0.46635389709191777	28814_SE591400-183200
17.0	8	59.24_18.53	9.220465459415847	5.2	2013-08-26	4.3	BJÖRNÖFJÄRDEN B1	MODERATE	SE591400-183200	12n - Östergötlands och Stockholms skärgård. Mellankustvatten	2013	0.44423593139461187	28815	0.46635389709191777	28815_SE591400-183200
18.0	8	59.24_18.53	9.351707389068416	5.3	2013-08-26	4.3	BJÖRNÖFJÄRDEN B1	MODERATE	SE591400-183200	12n - Östergötlands och Stockholms skärgård. Mellankustvatten	2013	0.4398727220675903	28816	0.45980908310138546	28816_SE591400-183200
19.0	8	59.24_18.53	9.351707389068416	5.3	2013-08-26	4.3	BJÖRNÖFJÄRDEN B1	MODERATE	SE591400-183200	12n - Östergötlands och Stockholms skärgård. Mellankustvatten	2013	0.4398727220675903	28817	0.45980908310138546	28817_SE591400-183200
20.0	8	59.24_18.53	9.485943960116865	5.4	2013-08-26	4.3	BJÖRNÖFJÄRDEN B1	MODERATE	SE591400-183200	12n - Östergötlands och Stockholms skärgård. Mellankustvatten	2013	0.43553485157120303	28818	0.4533022773568045	28818_SE591400-183200
21.0	8	59.24_18.53	9.485943960116865	5.4	2013-08-26	4.3	BJÖRNÖFJÄRDEN B1	MODERATE	SE591400-183200	12n - Östergötlands och Stockholms skärgård. Mellankustvatten	2013	0.43553485157120303	28819	0.4533022773568045	28819_SE591400-183200
22.0	8	59.24_18.53	9.62326964792953	5.5	2013-08-26	4.3	BJÖRNÖFJÄRDEN B1	MODERATE	SE591400-183200	12n - Östergötlands och Stockholms skärgård. Mellankustvatten	2013	0.4312223847207105	28820	0.44683357708106575	28820_SE591400-183200
23.0	8	59.24_18.53	9.62326964792953	5.5	2013-08-26	4.3	BJÖRNÖFJÄRDEN B1	MODERATE	SE591400-183200	12n - Östergötlands och Stockholms skärgård. Mellankustvatten	2013	0.4312223847207105	28821	0.44683357708106575	28821_SE591400-183200
24.0	8	59.24_18.53	9.76378274740157	5.6	2013-08-26	4.3	BJÖRNÖFJÄRDEN B1	MODERATE	SE591400-183200	12n - Östergötlands och Stockholms skärgård. Mellankustvatten	2013	0.42693538704858736	28822	0.440403080572881	28822_SE591400-183200
0.5	8	59.25_18.52	8.723678599963746	4.8	2013-08-26	4.5	BJÖRNÖFJÄRDEN B2	MODERATE	SE591400-183200	12n - Östergötlands och Stockholms skärgård. Mellankustvatten	2013	0.4772249572192096	28823	0.5158374358288144	28823_SE591400-183200
1.0	8	59.25_18.52	8.723678599963746	4.8	2013-08-26	4.5	BJÖRNÖFJÄRDEN B2	MODERATE	SE591400-183200	12n - Östergötlands och Stockholms skärgård. Mellankustvatten	2013	0.4772249572192096	28824	0.5158374358288144	28824_SE591400-183200
2.0	8	59.25_18.52	8.723678599963746	4.8	2013-08-26	4.5	BJÖRNÖFJÄRDEN B2	MODERATE	SE591400-183200	12n - Östergötlands och Stockholms skärgård. Mellankustvatten	2013	0.4772249572192096	28825	0.5158374358288144	28825_SE591400-183200
3.0	8	59.25_18.52	8.723678599963746	4.8	2013-08-26	4.5	BJÖRNÖFJÄRDEN B2	MODERATE	SE591400-183200	12n - Östergötlands och Stockholms skärgård. Mellankustvatten	2013	0.4772249572192096	28826	0.5158374358288144	28826_SE591400-183200
4.0	8	59.25_18.52	8.723678599963746	4.8	2013-08-26	4.5	BJÖRNÖFJÄRDEN B2	MODERATE	SE591400-183200	12n - Östergötlands och Stockholms skärgård. Mellankustvatten	2013	0.4772249572192096	28827	0.5158374358288144	28827_SE591400-183200
5.0	8	59.25_18.52	8.723678599963746	4.8	2013-08-26	4.5	BJÖRNÖFJÄRDEN B2	MODERATE	SE591400-183200	12n - Östergötlands och Stockholms skärgård. Mellankustvatten	2013	0.4772249572192096	28828	0.5158374358288144	28828_SE591400-183200
6.0	8	59.25_18.52	8.378409895705332	4.5	2013-08-26	4.5	BJÖRNÖFJÄRDEN B2	MODERATE	SE591400-183200	12n - Östergötlands och Stockholms skärgård. Mellankustvatten	2013	0.4913965025198591	28829	0.5370947537797887	28829_SE591400-183200
7.0	8	59.25_18.52	7.749802773921938	3.9	2013-08-26	4.5	BJÖRNÖFJÄRDEN B2	MODERATE	SE591400-183200	12n - Östergötlands och Stockholms skärgård. Mellankustvatten	2013	0.5204399588199833	28830	0.5806599382299749	28830_SE591400-183200
8.0	8	59.25_18.52	7.749802773921938	3.9	2013-08-26	4.5	BJÖRNÖFJÄRDEN B2	MODERATE	SE591400-183200	12n - Östergötlands och Stockholms skärgård. Mellankustvatten	2013	0.5204399588199833	28831	0.5806599382299749	28831_SE591400-183200
9.0	8	59.25_18.52	7.749802773921938	3.9	2013-08-26	4.5	BJÖRNÖFJÄRDEN B2	MODERATE	SE591400-183200	12n - Östergötlands och Stockholms skärgård. Mellankustvatten	2013	0.5204399588199833	28832	0.5806599382299749	28832_SE591400-183200
10.0	8	59.25_18.52	7.749802773921938	3.9	2013-08-26	4.5	BJÖRNÖFJÄRDEN B2	MODERATE	SE591400-183200	12n - Östergötlands och Stockholms skärgård. Mellankustvatten	2013	0.5204399588199833	28833	0.5806599382299749	28833_SE591400-183200
11.0	8	59.25_18.52	7.849260584412696	4.0	2013-08-26	4.5	BJÖRNÖFJÄRDEN B2	MODERATE	SE591400-183200	12n - Östergötlands och Stockholms skärgård. Mellankustvatten	2013	0.5155349391708938	28834	0.5733024087563405	28834_SE591400-183200
12.0	8	59.25_18.52	7.749802773921938	3.9	2013-08-26	4.5	BJÖRNÖFJÄRDEN B2	MODERATE	SE591400-183200	12n - Östergötlands och Stockholms skärgård. Mellankustvatten	2013	0.5204399588199833	28835	0.5806599382299749	28835_SE591400-183200
0.5	8	59.23_18.54			2013-08-26	3.3	BJÖRNÖFJÄRDEN B3	BAD	SE591400-183200	12n - Östergötlands och Stockholms skärgård. Mellankustvatten	2013		28836		28836_SE591400-183200
1.0	8	59.23_18.54			2013-08-26	3.3	BJÖRNÖFJÄRDEN B3	BAD	SE591400-183200	12n - Östergötlands och Stockholms skärgård. Mellankustvatten	2013		28837		28837_SE591400-183200
2.0	8	59.23_18.54			2013-08-26	3.3	BJÖRNÖFJÄRDEN B3	BAD	SE591400-183200	12n - Östergötlands och Stockholms skärgård. Mellankustvatten	2013		28838		28838_SE591400-183200
3.0	8	59.23_18.54			2013-08-26	3.3	BJÖRNÖFJÄRDEN B3	BAD	SE591400-183200	12n - Östergötlands och Stockholms skärgård. Mellankustvatten	2013		28839		28839_SE591400-183200
4.0	8	59.23_18.54			2013-08-26	3.3	BJÖRNÖFJÄRDEN B3	BAD	SE591400-183200	12n - Östergötlands och Stockholms skärgård. Mellankustvatten	2013		28840		28840_SE591400-183200
5.0	8	59.23_18.54			2013-08-26	3.3	BJÖRNÖFJÄRDEN B3	BAD	SE591400-183200	12n - Östergötlands och Stockholms skärgård. Mellankustvatten	2013		28841		28841_SE591400-183200
6.0	8	59.23_18.54			2013-08-26	3.3	BJÖRNÖFJÄRDEN B3	BAD	SE591400-183200	12n - Östergötlands och Stockholms skärgård. Mellankustvatten	2013		28842		28842_SE591400-183200
7.0	8	59.23_18.54			2013-08-26	3.3	BJÖRNÖFJÄRDEN B3	BAD	SE591400-183200	12n - Östergötlands och Stockholms skärgård. Mellankustvatten	2013		28843		28843_SE591400-183200
8.0	8	59.23_18.54			2013-08-26	3.3	BJÖRNÖFJÄRDEN B3	BAD	SE591400-183200	12n - Östergötlands och Stockholms skärgård. Mellankustvatten	2013		28844		28844_SE591400-183200
0.0	8	59.24_18.53	8.676348370193976	4.76	2013-08-22	5.5	S98C	MODERATE	SE591400-183200	12n - Östergötlands och Stockholms skärgård. Mellankustvatten	2013	0.5559381562635464	28945	0.6339072343953194	28945_SE591400-183200
23.5	8	59.24_18.53	9.693121473484895	5.55	2013-08-22	5.5	S98C	MODERATE	SE591400-183200	12n - Östergötlands och Stockholms skärgård. Mellankustvatten	2013	0.5116084510749888	28946	0.5674126766124831	28946_SE591400-183200
0.5	8	59.24_18.53	8.966605658916253	5.0	2013-08-13	5.2	BJÖRNÖFJÄRDEN B1	MODERATE	SE591400-183200	12n - Östergötlands och Stockholms skärgård. Mellankustvatten	2013	0.519953064203227	29194	0.5799295963048404	29194_SE591400-183200
1.0	8	59.24_18.53	8.966605658916253	5.0	2013-08-13	5.2	BJÖRNÖFJÄRDEN B1	MODERATE	SE591400-183200	12n - Östergötlands och Stockholms skärgård. Mellankustvatten	2013	0.519953064203227	29195	0.5799295963048404	29195_SE591400-183200
2.0	8	59.24_18.53	8.966605658916253	5.0	2013-08-13	5.2	BJÖRNÖFJÄRDEN B1	MODERATE	SE591400-183200	12n - Östergötlands och Stockholms skärgård. Mellankustvatten	2013	0.519953064203227	29196	0.5799295963048404	29196_SE591400-183200
3.0	8	59.24_18.53	8.966605658916253	5.0	2013-08-13	5.2	BJÖRNÖFJÄRDEN B1	MODERATE	SE591400-183200	12n - Östergötlands och Stockholms skärgård. Mellankustvatten	2013	0.519953064203227	29197	0.5799295963048404	29197_SE591400-183200
4.0	8	59.24_18.53	8.966605658916253	5.0	2013-08-13	5.2	BJÖRNÖFJÄRDEN B1	MODERATE	SE591400-183200	12n - Östergötlands och Stockholms skärgård. Mellankustvatten	2013	0.519953064203227	29198	0.5799295963048404	29198_SE591400-183200
5.0	8	59.24_18.53	9.0921273367719	5.1	2013-08-13	5.2	BJÖRNÖFJÄRDEN B1	MODERATE	SE591400-183200	12n - Östergötlands och Stockholms skärgård. Mellankustvatten	2013	0.5146155721605652	29199	0.5719233582408477	29199_SE591400-183200
6.0	8	59.24_18.53	8.723678599963746	4.8	2013-08-13	5.2	BJÖRNÖFJÄRDEN B1	MODERATE	SE591400-183200	12n - Östergötlands och Stockholms skärgård. Mellankustvatten	2013	0.5307192098236793	29200	0.5960788147355188	29200_SE591400-183200
7.0	8	59.24_18.53	8.268127637079681	4.4	2013-08-13	5.2	BJÖRNÖFJÄRDEN B1	MODERATE	SE591400-183200	12n - Östergötlands och Stockholms skärgård. Mellankustvatten	2013	0.5526140724356026	29201	0.6289211086534037	29201_SE591400-183200
8.0	8	59.24_18.53	8.268127637079681	4.4	2013-08-13	5.2	BJÖRNÖFJÄRDEN B1	MODERATE	SE591400-183200	12n - Östergötlands och Stockholms skärgård. Mellankustvatten	2013	0.5526140724356026	29202	0.6289211086534037	29202_SE591400-183200
9.0	8	59.24_18.53	8.268127637079681	4.4	2013-08-13	5.2	BJÖRNÖFJÄRDEN B1	MODERATE	SE591400-183200	12n - Östergötlands och Stockholms skärgård. Mellankustvatten	2013	0.5526140724356026	29203	0.6289211086534037	29203_SE591400-183200
10.0	8	59.24_18.53	8.491048969970983	4.6	2013-08-13	5.2	BJÖRNÖFJÄRDEN B1	MODERATE	SE591400-183200	12n - Östergötlands och Stockholms skärgård. Mellankustvatten	2013	0.5416064075938524	29204	0.6124096113907785	29204_SE591400-183200
11.0	8	59.24_18.53	8.843816376108212	4.9	2013-08-13	5.2	BJÖRNÖFJÄRDEN B1	MODERATE	SE591400-183200	12n - Östergötlands och Stockholms skärgård. Mellankustvatten	2013	0.5253209684488648	29205	0.587981452673297	29205_SE591400-183200
12.0	8	59.24_18.53	9.0921273367719	5.1	2013-08-13	5.2	BJÖRNÖFJÄRDEN B1	MODERATE	SE591400-183200	12n - Östergötlands och Stockholms skärgård. Mellankustvatten	2013	0.5146155721605652	29206	0.5719233582408477	29206_SE591400-183200
13.0	8	59.24_18.53	9.485943960116865	5.4	2013-08-13	5.2	BJÖRNÖFJÄRDEN B1	MODERATE	SE591400-183200	12n - Östergötlands och Stockholms skärgård. Mellankustvatten	2013	0.49878633213261764	29207	0.5481794981989264	29207_SE591400-183200
14.0	8	59.24_18.53	9.62326964792953	5.5	2013-08-13	5.2	BJÖRNÖFJÄRDEN B1	MODERATE	SE591400-183200	12n - Östergötlands och Stockholms skärgård. Mellankustvatten	2013	0.4935712559413244	29208	0.5403568839119866	29208_SE591400-183200
15.0	8	59.24_18.53	9.76378274740157	5.6	2013-08-13	5.2	BJÖRNÖFJÄRDEN B1	MODERATE	SE591400-183200	12n - Östergötlands och Stockholms skärgård. Mellankustvatten	2013	0.48838697968666384	29209	0.5325804695299957	29209_SE591400-183200
16.0	8	59.24_18.53	9.907585561882684	5.7	2013-08-13	5.2	BJÖRNÖFJÄRDEN B1	MODERATE	SE591400-183200	12n - Östergötlands och Stockholms skärgård. Mellankustvatten	2013	0.4832335835016413	29210	0.5248503752524619	29210_SE591400-183200
17.0	8	59.24_18.53	10.054784603186675	5.8	2013-08-13	5.2	BJÖRNÖFJÄRDEN B1	MODERATE	SE591400-183200	12n - Östergötlands och Stockholms skärgård. Mellankustvatten	2013	0.47811114842128377	29211	0.5171667226319256	29211_SE591400-183200
18.0	8	59.24_18.53	10.054784603186675	5.8	2013-08-13	5.2	BJÖRNÖFJÄRDEN B1	MODERATE	SE591400-183200	12n - Östergötlands och Stockholms skärgård. Mellankustvatten	2013	0.47811114842128377	29212	0.5171667226319256	29212_SE591400-183200
19.0	8	59.24_18.53	10.2054908034366	5.9	2013-08-13	5.2	BJÖRNÖFJÄRDEN B1	MODERATE	SE591400-183200	12n - Östergötlands och Stockholms skärgård. Mellankustvatten	2013	0.47301975640073746	29213	0.5095296346011061	29213_SE591400-183200
20.0	8	59.24_18.53	10.2054908034366	5.9	2013-08-13	5.2	BJÖRNÖFJÄRDEN B1	MODERATE	SE591400-183200	12n - Östergötlands och Stockholms skärgård. Mellankustvatten	2013	0.47301975640073746	29214	0.5095296346011061	29214_SE591400-183200
21.0	8	59.24_18.53	10.359819739557627	6.0	2013-08-13	5.2	BJÖRNÖFJÄRDEN B1	MODERATE	SE591400-183200	12n - Östergötlands och Stockholms skärgård. Mellankustvatten	2013	0.46795949033388906	29215	0.5019392355008335	29215_SE591400-183200
22.0	8	59.24_18.53	10.359819739557627	6.0	2013-08-13	5.2	BJÖRNÖFJÄRDEN B1	MODERATE	SE591400-183200	12n - Östergötlands och Stockholms skärgård. Mellankustvatten	2013	0.46795949033388906	29216	0.5019392355008335	29216_SE591400-183200
23.0	8	59.24_18.53			2013-08-13	5.2	BJÖRNÖFJÄRDEN B1	BAD	SE591400-183200	12n - Östergötlands och Stockholms skärgård. Mellankustvatten	2013		29217		29217_SE591400-183200
0.5	8	59.25_18.52	8.723678599963746	4.8	2013-08-13	5.5	BJÖRNÖFJÄRDEN B2	MODERATE	SE591400-183200	12n - Östergötlands och Stockholms skärgård. Mellankustvatten	2013	0.5536453180827378	29218	0.6304679771241065	29218_SE591400-183200
1.0	8	59.25_18.52	8.843816376108212	4.9	2013-08-13	5.5	BJÖRNÖFJÄRDEN B2	MODERATE	SE591400-183200	12n - Östergötlands och Stockholms skärgård. Mellankustvatten	2013	0.54793563970553	29219	0.621903459558295	29219_SE591400-183200
2.0	8	59.25_18.52	8.723678599963746	4.8	2013-08-13	5.5	BJÖRNÖFJÄRDEN B2	MODERATE	SE591400-183200	12n - Östergötlands och Stockholms skärgård. Mellankustvatten	2013	0.5536453180827378	29220	0.6304679771241065	29220_SE591400-183200
3.0	8	59.25_18.52	8.723678599963746	4.8	2013-08-13	5.5	BJÖRNÖFJÄRDEN B2	MODERATE	SE591400-183200	12n - Östergötlands och Stockholms skärgård. Mellankustvatten	2013	0.5536453180827378	29221	0.6304679771241065	29221_SE591400-183200
4.0	8	59.25_18.52	8.723678599963746	4.8	2013-08-13	5.5	BJÖRNÖFJÄRDEN B2	MODERATE	SE591400-183200	12n - Östergötlands och Stockholms skärgård. Mellankustvatten	2013	0.5536453180827378	29222	0.6304679771241065	29222_SE591400-183200
5.0	8	59.25_18.52	8.723678599963746	4.8	2013-08-13	5.5	BJÖRNÖFJÄRDEN B2	MODERATE	SE591400-183200	12n - Östergötlands och Stockholms skärgård. Mellankustvatten	2013	0.5536453180827378	29223	0.6304679771241065	29223_SE591400-183200
6.0	8	59.25_18.52	8.268127637079681	4.4	2013-08-13	5.5	BJÖRNÖFJÄRDEN B2	MODERATE	SE591400-183200	12n - Östergötlands och Stockholms skärgård. Mellankustvatten	2013	0.5768033458453488	29224	0.6652050187680231	29224_SE591400-183200
7.0	8	59.25_18.52	7.849260584412696	4.0	2013-08-13	5.5	BJÖRNÖFJÄRDEN B2	GOOD	SE591400-183200	12n - Östergötlands och Stockholms skärgård. Mellankustvatten	2013	0.6010814523623498	29225	0.7007029440355274	29225_SE591400-183200
8.0	8	59.25_18.52	7.749802773921938	3.9	2013-08-13	5.5	BJÖRNÖFJÄRDEN B2	GOOD	SE591400-183200	12n - Östergötlands och Stockholms skärgård. Mellankustvatten	2013	0.614916123167474	29226	0.7096954800588581	29226_SE591400-183200
9.0	8	59.25_18.52	7.849260584412696	4.0	2013-08-13	5.5	BJÖRNÖFJÄRDEN B2	GOOD	SE591400-183200	12n - Östergötlands och Stockholms skärgård. Mellankustvatten	2013	0.6010814523623498	29227	0.7007029440355274	29227_SE591400-183200
10.0	8	59.25_18.52	7.9507628543806	4.1	2013-08-13	5.5	BJÖRNÖFJÄRDEN B2	MODERATE	SE591400-183200	12n - Östergötlands och Stockholms skärgård. Mellankustvatten	2013	0.5945050138150947	29228	0.691757520722642	29228_SE591400-183200
11.0	8	59.25_18.52	8.054367640577974	4.2	2013-08-13	5.5	BJÖRNÖFJÄRDEN B2	MODERATE	SE591400-183200	12n - Östergötlands och Stockholms skärgård. Mellankustvatten	2013	0.5885728791660774	29229	0.682859318749116	29229_SE591400-183200
12.0	8	59.25_18.52	8.268127637079681	4.4	2013-08-13	5.5	BJÖRNÖFJÄRDEN B2	MODERATE	SE591400-183200	12n - Östergötlands och Stockholms skärgård. Mellankustvatten	2013	0.5768033458453488	29230	0.6652050187680231	29230_SE591400-183200
