DEPH_count	DIN	NTOT	REFERENCE_VALUE	SALT	SDATE	STATUS	VISS_EU_CD	WATER_TYPE_AREA	YEAR	global_EQR	index_column	local_EQR
4	0.305	16.5	14.998000000000005	7.1	2013-07-02	HIGH	SE554800-142001	07 - Skånes kustvatten	2013	0.8699567099567104	(1, 'SE554800-142001')	0.9089696969696972
2	0.46499999999999997	17.0	17.826700000000002	6.55	2013-08-06	HIGH	SE554800-142001	07 - Skånes kustvatten	2013	1.0	(2, 'SE554800-142001')	1.048629411764706
2	0.20500000000000002	17.5	17.512400000000007	6.6	2013-08-07	HIGH	SE554800-142001	07 - Skånes kustvatten	2013	1.0	(3, 'SE554800-142001')	1.0007085714285717
2	0.33	17.5	14.998000000000005	7.15	2014-06-02	GOOD	SE554800-142001	07 - Skånes kustvatten	2014	0.793396825396826	(4, 'SE554800-142001')	0.8570285714285717
2	0.30500000000000005	18.0	14.998000000000005	7.0	2014-07-14	GOOD	SE554800-142001	07 - Skånes kustvatten	2014	0.7404938271604945	(5, 'SE554800-142001')	0.8332222222222225
2	0.25	17.0	14.998000000000005	7.3	2014-07-16	HIGH	SE554800-142001	07 - Skånes kustvatten	2014	0.8317647058823534	(6, 'SE554800-142001')	0.8822352941176473
2	0.275	16.5	14.998000000000005	7.65	2014-08-26	HIGH	SE554800-142001	07 - Skånes kustvatten	2014	0.8699567099567104	(7, 'SE554800-142001')	0.9089696969696972
2	0.25	16.0	14.998000000000005	7.85	2014-08-28	HIGH	SE554800-142001	07 - Skånes kustvatten	2014	0.9105357142857148	(8, 'SE554800-142001')	0.9373750000000003
2	0.17	16.5	14.998000000000005	7.6	2015-06-16	HIGH	SE554800-142001	07 - Skånes kustvatten	2015	0.8699567099567104	(9, 'SE554800-142001')	0.9089696969696972
2	0.285	17.5	14.998000000000005	7.75	2015-07-13	GOOD	SE554800-142001	07 - Skånes kustvatten	2015	0.793396825396826	(10, 'SE554800-142001')	0.8570285714285717
2	0.21000000000000002	16.0	14.998000000000005	7.75	2015-07-15	HIGH	SE554800-142001	07 - Skånes kustvatten	2015	0.9105357142857148	(11, 'SE554800-142001')	0.9373750000000003
2	0.55	17.5	14.998000000000005	7.4	2015-08-10	GOOD	SE554800-142001	07 - Skånes kustvatten	2015	0.793396825396826	(12, 'SE554800-142001')	0.8570285714285717
2	0.32499999999999996	19.0	14.998000000000005	7.6	2015-08-12	GOOD	SE554800-142001	07 - Skånes kustvatten	2015	0.6430409356725151	(13, 'SE554800-142001')	0.7893684210526318
2	0.14	18.575	16.255200000000002	6.8	2016-06-07	HIGH	SE554800-142001	07 - Skånes kustvatten	2016	0.8215881561238226	(14, 'SE554800-142001')	0.8751117092866758
2	0.385	18.865000000000002	14.998000000000005	7.79	2016-07-11	GOOD	SE554800-142001	07 - Skånes kustvatten	2016	0.655593839267309	(15, 'SE554800-142001')	0.795017227670289
2	0.165	16.97	14.998000000000005	7.79	2016-07-13	HIGH	SE554800-142001	07 - Skånes kustvatten	2016	0.8339927603333619	(16, 'SE554800-142001')	0.8837949322333533
2	0.635	20.035	14.998000000000005	8.06	2016-08-01	MODERATE	SE554800-142001	07 - Skånes kustvatten	2016	0.5805363341425236	(17, 'SE554800-142001')	0.7485899675567759
2	0.18	17.935000000000002	14.998000000000005	7.88	2016-08-02	GOOD	SE554800-142001	07 - Skånes kustvatten	2016	0.7472044109903049	(18, 'SE554800-142001')	0.8362419849456372
1	0.11	18.76	16.0938	4.933	2013-07-26	GOOD	SE602400-183190	16 - Södra Bottenhavet. Inre kustvatten	2013	0.7957569296375269	(0, 'SE602400-183190')	0.8578784648187634
1	0.19	18.26	16.0882	4.937	2013-08-20	HIGH	SE602400-183190	16 - Södra Bottenhavet. Inre kustvatten	2013	0.8300891879205133	(1, 'SE602400-183190')	0.8810624315443593
1	0.06	17.9	16.112000000000002	4.92	2014-07-10	HIGH	SE602400-183190	16 - Södra Bottenhavet. Inre kustvatten	2014	0.8573024740622509	(2, 'SE602400-183190')	0.9001117318435756
1	0.1	19.2	16.0	5.15	2014-08-19	GOOD	SE602400-183190	16 - Södra Bottenhavet. Inre kustvatten	2014	0.7466666666666667	(3, 'SE602400-183190')	0.8333333333333334
1	0.1	18.79	16.133	4.905	2015-07-22	GOOD	SE602400-183190	16 - Södra Bottenhavet. Inre kustvatten	2015	0.7971899946780203	(4, 'SE602400-183190')	0.8585949973390101
1	0.11	20.65	16.168	4.88	2015-08-21	GOOD	SE602400-183190	16 - Södra Bottenhavet. Inre kustvatten	2015	0.6459079903147699	(5, 'SE602400-183190')	0.782953995157385
1	0.07	18.29	16.3584	4.744	2016-07-14	HIGH	SE602400-183190	16 - Södra Bottenhavet. Inre kustvatten	2016	0.8491291103647584	(6, 'SE602400-183190')	0.8943903772553308
1	0.12	20.02	16.1036	4.926	2016-08-25	GOOD	SE602400-183190	16 - Södra Bottenhavet. Inre kustvatten	2016	0.6887512487512487	(7, 'SE602400-183190')	0.8043756243756244
1	0.12	18.34	16.076999999999998	4.945	2013-07-26	HIGH	SE603870-181301	17 - Södra Bottenhavet. Yttre kustvatten	2013	0.8237264371397414	(0, 'SE603870-181301')	0.8766085059978189
1	0.1	18.22	16.0	5.004	2013-08-20	HIGH	SE603870-181301	17 - Södra Bottenhavet. Yttre kustvatten	2013	0.8259369609534265	(1, 'SE603870-181301')	0.8781558726673985
1	0.05	17.8	16.014	4.99	2014-07-10	HIGH	SE603870-181301	17 - Södra Bottenhavet. Yttre kustvatten	2014	0.8566613162118779	(2, 'SE603870-181301')	0.8996629213483145
1	0.09	18.5	16.0	5.23	2014-08-19	HIGH	SE603870-181301	17 - Södra Bottenhavet. Yttre kustvatten	2014	0.8069498069498071	(3, 'SE603870-181301')	0.8648648648648649
1	0.63	19.68	16.119	4.915	2015-07-22	GOOD	SE603870-181301	17 - Södra Bottenhavet. Yttre kustvatten	2015	0.718109756097561	(4, 'SE603870-181301')	0.8190548780487805
1	0.1	19.32	16.0	5.004	2015-08-21	GOOD	SE603870-181301	17 - Södra Bottenhavet. Yttre kustvatten	2015	0.7363146997929605	(5, 'SE603870-181301')	0.8281573498964803
1	0.07	18.02	16.3122	4.777	2016-07-14	HIGH	SE603870-181301	17 - Södra Bottenhavet. Yttre kustvatten	2016	0.8646107499603617	(6, 'SE603870-181301')	0.9052275249722531
1	0.16	19.58	16.0	5.008	2016-08-25	GOOD	SE603870-181301	17 - Södra Bottenhavet. Yttre kustvatten	2016	0.714320735444331	(7, 'SE603870-181301')	0.8171603677221655
1	0.28	102.36	19.374000000000002	2.59	2013-07-26	BAD	SE601300-182880	16 - Södra Bottenhavet. Inre kustvatten	2013	0.09706315567980282	(0, 'SE601300-182880')	0.1892731535756155
1	0.25	110.37	19.0996	2.786	2013-08-20	BAD	SE601300-182880	16 - Södra Bottenhavet. Inre kustvatten	2013	0.08874392195946966	(1, 'SE601300-182880')	0.17305064782096582
1	0.16	96.9	18.366	3.31	2014-07-10	BAD	SE601300-182880	16 - Södra Bottenhavet. Inre kustvatten	2014	0.0971977454949591	(2, 'SE601300-182880')	0.18953560371517025
1	0.35	99.9	17.918	3.63	2014-08-19	BAD	SE601300-182880	16 - Södra Bottenhavet. Inre kustvatten	2014	0.0919791586458253	(3, 'SE601300-182880')	0.17935935935935934
1	0.27	108.46	18.2442	3.397	2015-07-22	BAD	SE601300-182880	16 - Södra Bottenhavet. Inre kustvatten	2015	0.08626221648534022	(4, 'SE601300-182880')	0.16821132214641343
1	0.3	127.3	18.1294	3.479	2015-08-21	BAD	SE601300-182880	16 - Södra Bottenhavet. Inre kustvatten	2015	0.07303321449432996	(5, 'SE601300-182880')	0.14241476826394345
1	0.16	131.0	17.8564	3.674	2016-07-14	BAD	SE601300-182880	16 - Södra Bottenhavet. Inre kustvatten	2016	0.06990174202387943	(6, 'SE601300-182880')	0.13630839694656488
1	0.18	139.0	17.5554	3.889	2016-08-25	BAD	SE601300-182880	16 - Södra Bottenhavet. Inre kustvatten	2016	0.06476812396236857	(7, 'SE601300-182880')	0.1262978417266187
1	0.15	23.77	16.5404	4.614	2013-07-26	MODERATE	SE603190-174000	16 - Södra Bottenhavet. Inre kustvatten	2013	0.5358519141775347	(0, 'SE603190-174000')	0.6958519141775348
1	0.12	23.05	16.4606	4.671	2013-08-20	MODERATE	SE603190-174000	16 - Södra Bottenhavet. Inre kustvatten	2013	0.5541258134490239	(1, 'SE603190-174000')	0.7141258134490238
2	0.095	30.05	17.645	3.825	2014-07-10	MODERATE	SE603190-174000	16 - Södra Bottenhavet. Inre kustvatten	2014	0.42718801996672207	(2, 'SE603190-174000')	0.5871880199667221
2	1.605	25.35	16.329	4.765000000000001	2014-08-19	MODERATE	SE603190-174000	16 - Södra Bottenhavet. Inre kustvatten	2014	0.4841420118343195	(3, 'SE603190-174000')	0.6441420118343195
2	1.55	34.75	17.6618	3.8129999999999997	2015-07-22	POOR	SE603190-174000	16 - Södra Bottenhavet. Inre kustvatten	2015	0.33912145577655517	(4, 'SE603190-174000')	0.5082532374100719
2	2.29	36.985	18.0825	3.5125	2015-08-21	POOR	SE603190-174000	16 - Södra Bottenhavet. Inre kustvatten	2015	0.3163699114903498	(5, 'SE603190-174000')	0.48891442476679736
2	0.77	29.755000000000003	16.9751	4.3035	2016-07-14	MODERATE	SE603190-174000	16 - Södra Bottenhavet. Inre kustvatten	2016	0.41049571500588133	(6, 'SE603190-174000')	0.5704957150058814
2	1.0150000000000001	32.345	16.8316	4.406	2016-08-25	POOR	SE603190-174000	16 - Södra Bottenhavet. Inre kustvatten	2016	0.35338492175352143	(7, 'SE603190-174000')	0.5203771834904932
1	0.16	33.43	16.3556	4.746	2013-07-26	POOR	SE601660-183550	16 - Södra Bottenhavet. Inre kustvatten	2013	0.3167637381006844	(0, 'SE601660-183550')	0.48924917738558177
1	0.15	32.08	16.2786	4.801	2013-08-20	POOR	SE601660-183550	16 - Södra Bottenhavet. Inre kustvatten	2013	0.338161948070999	(1, 'SE601660-183550')	0.5074376558603492
1	0.35	50.0	16.35	4.75	2014-07-10	BAD	SE601660-183550	16 - Södra Bottenhavet. Inre kustvatten	2014	0.1676923076923077	(2, 'SE601660-183550')	0.327
1	0.13	31.5	16.0	5.06	2014-08-19	POOR	SE601660-183550	16 - Södra Bottenhavet. Inre kustvatten	2014	0.33874883286647983	(3, 'SE601660-183550')	0.5079365079365079
1	0.18	39.1	16.3136	4.776	2015-07-22	POOR	SE601660-183550	16 - Södra Bottenhavet. Inre kustvatten	2015	0.23203249586279523	(4, 'SE601660-183550')	0.41722762148337594
1	0.18	39.14	16.3542	4.747	2015-08-21	POOR	SE601660-183550	16 - Södra Bottenhavet. Inre kustvatten	2015	0.23275120983498143	(5, 'SE601660-183550')	0.41783852835973423
1	0.13	43.55	16.5138	4.633	2016-07-14	BAD	SE601660-183550	16 - Södra Bottenhavet. Inre kustvatten	2016	0.19445729930230507	(6, 'SE601660-183550')	0.3791917336394949
1	0.16	35.73	16.224	4.84	2016-08-25	POOR	SE601660-183550	16 - Södra Bottenhavet. Inre kustvatten	2016	0.275379068503976	(7, 'SE601660-183550')	0.45407220822837957
1	0.3	24.01	16.048405000000002	5.215	2013-07-14	MODERATE	SE594100-185690	12n - Östergötlands och Stockholms skärgård. Mellankustvatten	2013	0.498550035969861	(0, 'SE594100-185690')	0.6684050395668472
1	0.16	23.51	16.003083	5.249	2013-08-17	MODERATE	SE594100-185690	12n - Östergötlands och Stockholms skärgård. Mellankustvatten	2013	0.5097205444491706	(1, 'SE594100-185690')	0.6806925988940876
1	0.16	33.0	15.721820000000001	5.46	2014-07-13	POOR	SE594100-185690	12n - Östergötlands och Stockholms skärgård. Mellankustvatten	2014	0.30713198653198653	(2, 'SE594100-185690')	0.4764187878787879
1	0.19	26.4	15.85512	5.36	2014-08-16	MODERATE	SE594100-185690	12n - Östergötlands och Stockholms skärgård. Mellankustvatten	2014	0.4368842975206611	(3, 'SE594100-185690')	0.6005727272727273
1	0.2	24.84	15.869783	5.349	2015-07-17	MODERATE	SE594100-185690	12n - Östergötlands och Stockholms skärgård. Mellankustvatten	2015	0.47170922998096904	(4, 'SE594100-185690')	0.638880152979066
1	0.15	23.72	15.969758	5.274	2015-08-15	MODERATE	SE594100-185690	12n - Östergötlands och Stockholms skärgård. Mellankustvatten	2015	0.5029648168020849	(5, 'SE594100-185690')	0.6732612984822934
1	0.15	23.17	15.92177	5.31	2016-07-17	MODERATE	SE594100-185690	12n - Östergötlands och Stockholms skärgård. Mellankustvatten	2016	0.5156107034958998	(6, 'SE594100-185690')	0.6871717738454898
1	0.23	20.66	15.500542	5.626	2016-08-18	MODERATE	SE594100-185690	12n - Östergötlands och Stockholms skärgård. Mellankustvatten	2016	0.5729711343835254	(7, 'SE594100-185690')	0.750268247821878
4	0.1825	23.4775	16.36532575	4.977250000000001	2013-07-14	MODERATE	SE593750-184900	12n - Östergötlands och Stockholms skärgård. Mellankustvatten	2013	0.5246038566906419	(0, 'SE593750-184900')	0.6970642423597061
4	0.2	22.997499999999995	16.304341	5.023000000000001	2013-08-17	MODERATE	SE593750-184900	12n - Östergötlands och Stockholms skärgård. Mellankustvatten	2013	0.5354195021197958	(1, 'SE593750-184900')	0.7089614523317754
4	0.15750000000000003	25.7	15.835125000000001	5.375	2014-07-13	MODERATE	SE593750-184900	12n - Östergötlands och Stockholms skärgård. Mellankustvatten	2014	0.4510479306685533	(2, 'SE593750-184900')	0.6161527237354086
4	0.19	23.825	16.075065	5.195	2014-08-16	MODERATE	SE593750-184900	12n - Östergötlands och Stockholms skärgård. Mellankustvatten	2014	0.5042856052656681	(3, 'SE593750-184900')	0.674714165792235
4	0.195	27.095	16.145713999999998	5.142	2015-07-17	MODERATE	SE593750-184900	12n - Östergötlands och Stockholms skärgård. Mellankustvatten	2015	0.4326297706722138	(4, 'SE593750-184900')	0.5958927477394352
4	0.17750000000000002	25.615000000000002	16.301675	5.025	2015-08-15	MODERATE	SE593750-184900	12n - Östergötlands och Stockholms skärgård. Mellankustvatten	2015	0.46946480222880765	(5, 'SE593750-184900')	0.6364112824516884
4	0.15750000000000003	23.9025	16.19336875	5.10625	2016-07-17	MODERATE	SE593750-184900	12n - Östergötlands och Stockholms skärgård. Mellankustvatten	2016	0.5067963126717441	(6, 'SE593750-184900')	0.6774759439389185
4	0.26	21.7625	15.69282725	5.48175	2016-08-18	MODERATE	SE593750-184900	12n - Östergötlands och Stockholms skärgård. Mellankustvatten	2016	0.546449887734322	(7, 'SE593750-184900')	0.7210948765077542
1	0.14	21.0	16.016413	5.239	2013-07-14	MODERATE	SE593820-185500	12n - Östergötlands och Stockholms skärgård. Mellankustvatten	2013	0.5842603030303031	(0, 'SE593820-185500')	0.7626863333333334
1	0.17	20.34	15.992419000000002	5.257	2013-08-17	GOOD	SE593820-185500	12n - Östergötlands och Stockholms skärgård. Mellankustvatten	2013	0.6138991587457666	(1, 'SE593820-185500')	0.786254621435595
1	0.13	23.3	15.78847	5.41	2014-07-13	MODERATE	SE593820-185500	12n - Östergötlands och Stockholms skärgård. Mellankustvatten	2014	0.5069243074522044	(2, 'SE593820-185500')	0.6776167381974249
1	0.19	20.6	15.908439999999999	5.32	2014-08-16	MODERATE	SE593820-185500	12n - Östergötlands och Stockholms skärgård. Mellankustvatten	2014	0.5929585172109443	(3, 'SE593820-185500')	0.7722543689320387
1	0.15	23.51	15.907107	5.321	2015-07-17	MODERATE	SE593820-185500	12n - Östergötlands och Stockholms skärgård. Mellankustvatten	2015	0.5060093190518541	(4, 'SE593820-185500')	0.6766102509570395
1	0.14	22.12	16.027077	5.231	2015-08-15	MODERATE	SE593820-185500	12n - Östergötlands och Stockholms skärgård. Mellankustvatten	2015	0.5495921831333224	(5, 'SE593820-185500')	0.7245514014466545
1	0.13	20.68	15.989753	5.259	2016-07-17	MODERATE	SE593820-185500	12n - Östergötlands och Stockholms skärgård. Mellankustvatten	2016	0.5938171707402848	(6, 'SE593820-185500')	0.7731988878143133
1	0.29	19.97	15.760477	5.431	2016-08-18	GOOD	SE593820-185500	12n - Östergötlands och Stockholms skärgård. Mellankustvatten	2016	0.620461469982752	(7, 'SE593820-185500')	0.7892076614922384
1	0.22	22.42	16.893527	4.581	2013-07-14	MODERATE	SE593300-183600	12n - Östergötlands och Stockholms skärgård. Mellankustvatten	2013	0.5759114021571647	(0, 'SE593300-183600')	0.7535025423728813
1	0.33	23.57	16.617596	4.788	2013-08-17	MODERATE	SE593300-183600	12n - Östergötlands och Stockholms skärgård. Mellankustvatten	2013	0.531846954911868	(1, 'SE593300-183600')	0.7050316504030547
1	0.16	27.4	15.94843	5.29	2014-07-13	MODERATE	SE593300-183600	12n - Östergötlands och Stockholms skärgård. Mellankustvatten	2014	0.42005408095554087	(2, 'SE593300-183600')	0.582059489051095
1	0.21	21.4	16.6016	4.8	2014-08-16	MODERATE	SE593300-183600	12n - Östergötlands och Stockholms skärgård. Mellankustvatten	2014	0.5961597281223451	(3, 'SE593300-183600')	0.7757757009345796
1	0.38	24.44	16.76156	4.68	2015-07-17	MODERATE	SE593300-183600	12n - Östergötlands och Stockholms skärgård. Mellankustvatten	2015	0.5143862520458264	(4, 'SE593300-183600')	0.6858248772504091
1	0.16	24.07	16.877531	4.593	2015-08-15	MODERATE	SE593300-183600	12n - Östergötlands och Stockholms skärgård. Mellankustvatten	2015	0.5283503040374664	(5, 'SE593300-183600')	0.7011853344412131
1	0.14	23.06	16.580272	4.816	2016-07-17	MODERATE	SE593300-183600	12n - Östergötlands och Stockholms skärgård. Mellankustvatten	2016	0.5445506583615864	(6, 'SE593300-183600')	0.7190057241977451
1	0.56	20.79	15.720486999999999	5.461	2016-08-18	MODERATE	SE593300-183600	12n - Östergötlands och Stockholms skärgård. Mellankustvatten	2016	0.5783238007783462	(7, 'SE593300-183600')	0.7561561808561809
1	3.25	32.11	18.450471	3.413	2013-07-14	MODERATE	SE592420-182210	24 - Stockholms inre skärgård och Hallsfjärden	2013	0.4132745675377254	(0, 'SE592420-182210')	0.574602024291498
1	0.45	29.91	17.825294	3.882	2013-08-17	MODERATE	SE592420-182210	24 - Stockholms inre skärgård och Hallsfjärden	2013	0.43269487249627664	(1, 'SE592420-182210')	0.5959643597459043
1	0.41	28.5	18.21453	3.59	2014-07-13	MODERATE	SE592420-182210	24 - Stockholms inre skärgård och Hallsfjärden	2014	0.4719148325358851	(2, 'SE592420-182210')	0.6391063157894736
1	0.23	27.7	17.81463	3.89	2014-08-16	MODERATE	SE592420-182210	24 - Stockholms inre skärgård och Hallsfjärden	2014	0.47557039711191346	(3, 'SE592420-182210')	0.6431274368231048
1	2.16	30.77	18.363826	3.478	2015-07-17	MODERATE	SE592420-182210	24 - Stockholms inre skärgård och Hallsfjärden	2015	0.4334631134221645	(4, 'SE592420-182210')	0.5968094247643809
1	0.3	28.8	18.865034	3.102	2015-08-15	MODERATE	SE592420-182210	24 - Stockholms inre skärgård och Hallsfjärden	2015	0.48639627525252527	(5, 'SE592420-182210')	0.6550359027777778
1	0.64	29.76	18.091894	3.682	2016-07-17	MODERATE	SE592420-182210	24 - Stockholms inre skärgård och Hallsfjärden	2016	0.44356958699902244	(6, 'SE592420-182210')	0.6079265456989247
1	1.09	29.93	17.285429	4.287	2016-08-18	MODERATE	SE592420-182210	24 - Stockholms inre skärgård och Hallsfjärden	2016	0.41593503022203326	(7, 'SE592420-182210')	0.5775285332442366
1	0.2	28.35	16.636257999999998	4.774	2013-07-15	MODERATE	SE590400-174090	12n - Östergötlands och Stockholms skärgård. Mellankustvatten	2013	0.4243789642456308	(0, 'SE590400-174090')	0.5868168606701939
1	0.39	28.1	16.160377	5.131	2013-08-16	MODERATE	SE590400-174090	12n - Östergötlands och Stockholms skärgård. Mellankustvatten	2013	0.413729440310579	(1, 'SE590400-174090')	0.575102384341637
1	0.15	27.1	16.04174	5.22	2014-07-14	MODERATE	SE590400-174090	12n - Östergötlands och Stockholms skärgård. Mellankustvatten	2014	0.42904193223750414	(2, 'SE590400-174090')	0.5919461254612546
1	0.84	33.4	15.84179	5.37	2014-08-13	POOR	SE590400-174090	12n - Östergötlands och Stockholms skärgård. Mellankustvatten	2014	0.3047834331337325	(3, 'SE590400-174090')	0.4743050898203593
1	0.3	29.12	16.432309	4.927	2015-07-16	MODERATE	SE590400-174090	12n - Östergötlands och Stockholms skärgård. Mellankustvatten	2015	0.40390575049950045	(4, 'SE590400-174090')	0.5642963255494505
