AMON	DIN	NTOT	NTRA	NTRI	NTRZ	SALT	STATUS	VISS_EU_CD	WATER_TYPE_AREA	YEAR_count	global_EQR	index_column	local_EQR	new_index
	5.31125					6.753527777777777	MODERATE	SE584340-174401	14 - Östergötlands yttre kustvatten	4	0.43524709316370386	0	0.4787718024800742	0_SE584340-174401
	12.9468					20.553528571428572	GOOD	SE581700-113000	02 - Västkustens fjordar	5	0.7125181298609549	0	0.7387626909026684	0_SE581700-113000
	5.325514285714286					7.234637142857143	MODERATE	SE561400-161201	09 - Blekinge skärgård och Kalmarsund. Yttre kustvatten	5	0.4816765176766302	0	0.5398441694442933	0_SE561400-161201
	6.8325					1.9857638888888887	HIGH	SE654470-222700	22 - Norra Bottenviken. Inre kustvatten	4	0.9194025077478271	0	0.9194025077478271	0_SE654470-222700
	5.891527777777778					4.269432638888889	HIGH	SE633000-195000	20 - Norra Kvarkens inre kustvatten	4	0.8127045120335069	0	0.8127045120335069	0_SE633000-195000
	4.426319444444445					4.978138888888889	HIGH	SE625180-181655	18 - Norra Bottenhavet. Höga kusten. Inre kustvatten	4	0.8687076394639069	0	0.8687076394639069	0_SE625180-181655
	6.303333333333333					1.846	HIGH	SE654820-222660	22 - Norra Bottenviken. Inre kustvatten	2	0.9717043459174715	0	0.9717043459174715	0_SE654820-222660
	8.628333333333334					3.3586666666666662	MODERATE	SE625000-180075	18 - Norra Bottenhavet. Höga kusten. Inre kustvatten	2	0.4823873935987883	0	0.5306261329586671	0_SE625000-180075
	16.2125					4.6525	POOR	SE628750-183300	18 - Norra Bottenhavet. Höga kusten. Inre kustvatten	2	0.20471302711487474	0	0.2837704216918998	0_SE628750-183300
	7.293333333333333					4.421583333333333	MODERATE	SE631346-184241	18 - Norra Bottenhavet. Höga kusten. Inre kustvatten	2	0.5330849512365136	0	0.5863934463601649	0_SE631346-184241
	10.875833333333333					3.1488333333333336	POOR	SE631646-185280	18 - Norra Bottenhavet. Höga kusten. Inre kustvatten	2	0.3878271965130531	0	0.43026175721044246	0_SE631646-185280
	8.146666666666667					5.333333333333333	POOR	SE583730-164501	12n - Östergötlands och Stockholms skärgård. Mellankustvatten	4	0.38335439995093484	0	0.4275157999632011	0_SE583730-164501
	27.84416666666667					3.7625	BAD	SE582705-163350	13 - Östergötlands inre kustvatten	4	0.12426647078010407	0	0.1801863826311509	0_SE582705-163350
	4.720000000000001					6.7875	MODERATE	SE582050-165820	12s - Östergötlands och Stockholms skärgård. Mellankustvatten	4	0.5285918135918398	0	0.5814509949510238	0_SE582050-165820
	5.3839					27.818	HIGH	SE582147-111771	01n - Västkustens inre kustvatten	5	0.9147444706346903	0	0.9147444706346903	0_SE582147-111771
	11.948					22.981550000000002	GOOD	SE580688-114860	02 - Västkustens fjordar	5	0.6326314669447274	0	0.6828420268613092	0_SE580688-114860
	9.415983134920634					22.970815476190474	HIGH	SE575500-113750	01n - Västkustens inre kustvatten	5	0.8212582339899651	0	0.8212582339899651	0_SE575500-113750
	9.356666666666667					1.6466666666666665	MODERATE	SE625900-174360	18 - Norra Bottenhavet. Höga kusten. Inre kustvatten	1	0.4538005635262493	0	0.4991806198788742	0_SE625900-174360
	4.928888888888889					4.962222222222222	HIGH	SE630383-183500	18 - Norra Bottenhavet. Höga kusten. Inre kustvatten	1	0.8130748422001802	0	0.8130748422001802	0_SE630383-183500
	7.663333333333334					4.833333333333333	MODERATE	SE633043-193300	18 - Norra Bottenhavet. Höga kusten. Inre kustvatten	1	0.4784688995215311	0	0.5263157894736842	0_SE633043-193300
	6.98875					8.085	POOR	SE552170-130626	07 - Skånes kustvatten	3	0.3232046052193756	0	0.38856368417550047	0_SE552170-130626
	14.163541666666665					19.18	POOR	SE562000-123800	05 - Södra Hallands och norra Öresunds kustvatten	4	0.2821081389373047	0	0.3515811042029785	0_SE562000-123800
	22.459796296296293					5.1372222222222215	BAD	SE591400-183200	12n - Östergötlands och Stockholms skärgård. Mellankustvatten	3	0.1374426324389055	0	0.19929181703641294	0_SE591400-183200
	16.27944444444444					4.988888888888888	BAD	SE592040-184000	12n - Östergötlands och Stockholms skärgård. Mellankustvatten	3	0.1599245318572362	0	0.23189057119299247	0_SE592040-184000
	8.91					5.2	POOR	SE592245-184400	12n - Östergötlands och Stockholms skärgård. Mellankustvatten	1	0.2772315750093528	0	0.34792368125701456	0_SE592245-184400
	6.640000000000001					3.7	MODERATE	SE622126-172430	18 - Norra Bottenhavet. Höga kusten. Inre kustvatten	1	0.5832420591456735	0	0.6415662650602408	0_SE622126-172430
	8.25					3.95	MODERATE	SE622339-172190	18 - Norra Bottenhavet. Höga kusten. Inre kustvatten	1	0.46391184573002753	0	0.5103030303030303	0_SE622339-172190
	18.5					2.0	POOR	SE656620-222480	22 - Norra Bottenviken. Inre kustvatten	1	0.2698378378378379	0	0.34237837837837837	0_SE656620-222480
	33.0					2.0	BAD	SE656300-222750	22 - Norra Bottenviken. Inre kustvatten	1	0.13237199582027168	0	0.19193939393939394	0_SE656300-222750
	8.8					2.0	GOOD	SE655120-220380	22 - Norra Bottenviken. Inre kustvatten	1	0.6765734265734262	0	0.7197727272727271	0_SE655120-220380
	9.64					2.0	MODERATE	SE655180-218660	22 - Norra Bottenviken. Inre kustvatten	1	0.58874255818149	0	0.6570539419087136	0_SE655180-218660
	13.8					2.0	MODERATE	SE636150-199220	20 - Norra Kvarkens inre kustvatten	1	0.42570888468809076	0	0.46956521739130436	0_SE636150-199220
	8.2					3.0	GOOD	SE635040-204196	20 - Norra Kvarkens inre kustvatten	1	0.6424015009380863	0	0.6975609756097562	0_SE635040-204196
	18.3					2.4	POOR	SE637070-204260	20 - Norra Kvarkens inre kustvatten	1	0.26331511839708566	0	0.3374863387978142	0_SE637070-204260
	21.4					2.25	POOR	SE636910-204040	20 - Norra Kvarkens inre kustvatten	1	0.20523364485981316	0	0.29392523364485984	0_SE636910-204040
	18.276400000000002					20.161499999999997	MODERATE	SE582000-115270	02 - Västkustens fjordar	5	0.48280200263676076	0	0.5310822029004368	0_SE582000-115270
