MYEAR	SDATE	STIME	SHIPC	SERNO	STATN	LATIT_DD	LONGI_DD	SEA_AREA_CODE	SEA_AREA_NAME	SEA_BASIN	WATER_DISTRICT	WATER_TYPE_AREA	WLTYP	DEPH	TEMP_BTL	Q_TEMP_BTL	TEMP_CTD	Q_TEMP_CTD	SALT_BTL	Q_SALT_BTL	SALT_CTD	Q_SALT_CTD	DOXY_BTL	Q_DOXY_BTL	DOXY_CTD	Q_DOXY_CTD	PHOS	Q_PHOS	NTRI	Q_NTRI	NTRA	Q_NTRA	NTRZ	Q_NTRZ	AMON	Q_AMON	CPHL	Q_CPHL	SECCHI	Q_SECCHI
2016	2016-08-02	07:40	77SN	0143	SLÄGGÖ	58.25833	11.43333	581700-113000	Gullmarn centralbassäng	Skagerrak	Västerhavets vattendistrikt	02 - Västkustens fjordar	2 - Havsområde innanför 1 NM	5	18.81		18.82		23.473		23.44		5.71				0.03		0.02	<	0.10	<	0.10	<	0.20	<	1.0		7.0	
2016	2016-08-02	07:40	77SN	0143	SLÄGGÖ	58.25833	11.43333	581700-113000	Gullmarn centralbassäng	Skagerrak	Västerhavets vattendistrikt	02 - Västkustens fjordar	2 - Havsområde innanför 1 NM	10	18.70		18.71		23.518		23.51		5.69				0.03		0.02	<	0.10	<	0.10	<	0.20	<	1.2		7.0	
2016	2016-08-02	07:40	77SN	0143	SLÄGGÖ	58.25833	11.43333	581700-113000	Gullmarn centralbassäng	Skagerrak	Västerhavets vattendistrikt	02 - Västkustens fjordar	2 - Havsområde innanför 1 NM	15	16.49		16.51		29.511		29.70		5.21				0.03		0.02		0.10	<	0.10	<	0.20	<	1.1		7.0	
2016	2016-08-02	07:40	77SN	0143	SLÄGGÖ	58.25833	11.43333	581700-113000	Gullmarn centralbassäng	Skagerrak	Västerhavets vattendistrikt	02 - Västkustens fjordar	2 - Havsområde innanför 1 NM	20	16.31		16.16		30.542		30.58		5.10				0.08		0.11		0.37		0.48		0.84		0.5		7.0	
2016	2016-08-02	07:40	77SN	0143	SLÄGGÖ	58.25833	11.43333	581700-113000	Gullmarn centralbassäng	Skagerrak	Västerhavets vattendistrikt	02 - Västkustens fjordar	2 - Havsområde innanför 1 NM	30		B	13.77		31.732		31.65		4.44				0.33		0.52		1.94		2.46		2.10		0.2	<	7.0	
2016	2016-08-02	07:40	77SN	0143	SLÄGGÖ	58.25833	11.43333	581700-113000	Gullmarn centralbassäng	Skagerrak	Västerhavets vattendistrikt	02 - Västkustens fjordar	2 - Havsområde innanför 1 NM	40	11.62		11.54		32.620		32.52		4.24				0.55		0.51		4.87		5.38		1.47		0.2	<	7.0	
2016	2016-08-02	07:40	77SN	0143	SLÄGGÖ	58.25833	11.43333	581700-113000	Gullmarn centralbassäng	Skagerrak	Västerhavets vattendistrikt	02 - Västkustens fjordar	2 - Havsområde innanför 1 NM	50	6.87		6.90		34.104		34.06		4.00				1.23		0.11		10.97		11.08		0.20	<	0.2	<	7.0	
2016	2016-08-02	07:40	77SN	0143	SLÄGGÖ	58.25833	11.43333	581700-113000	Gullmarn centralbassäng	Skagerrak	Västerhavets vattendistrikt	02 - Västkustens fjordar	2 - Havsområde innanför 1 NM	76	6.82				34.248				4.00				1.34		0.22		10.90		11.12		0.27				7.0	
2016	2016-08-02	14:40	7798	0698	STOCKESUND	58.15500	11.41167	581120-112680	Ellösefjorden	Skagerrak	Västerhavets vattendistrikt	02 - Västkustens fjordar	2 - Havsområde innanför 1 NM	0.5			18.63				21.74				5.91		0.02	<	0.04		0.17				0.34		2.6		4.0	
2016	2016-08-02	14:40	7798	0698	STOCKESUND	58.15500	11.41167	581120-112680	Ellösefjorden	Skagerrak	Västerhavets vattendistrikt	02 - Västkustens fjordar	2 - Havsområde innanför 1 NM	8.2			19.19				22.64				5.82		0.02		0.03		0.17				0.35		6.6		4.0	
2016	2016-08-02	06:55	77SN	142	STRETUDDEN	58.34333	11.40333	582000-112350	Yttre Brofjorden		Västerhavets vattendistrikt	01n - Västkustens inre kustvatten		0	19.33		19.31				23.000		5.74				0.03		0.02	<	0.10	<	0.10	<	0.20	<	1.4		6.0	
2016	2016-08-02	06:55	77SN	142	STRETUDDEN	58.34333	11.40333	582000-112350	Yttre Brofjorden		Västerhavets vattendistrikt	01n - Västkustens inre kustvatten		2	19.34		19.30				23.000						0.04		0.02	<	0.10	<	0.10	<	0.20	<	1.3		6.0	
2016	2016-08-02	06:55	77SN	142	STRETUDDEN	58.34333	11.40333	582000-112350	Yttre Brofjorden		Västerhavets vattendistrikt	01n - Västkustens inre kustvatten		5	19.30		19.29				23.000		5.78				0.03		0.02	<	0.10	<	0.10	<	0.20	<	1.2		6.0	
2016	2016-08-02	06:55	77SN	142	STRETUDDEN	58.34333	11.40333	582000-112350	Yttre Brofjorden		Västerhavets vattendistrikt	01n - Västkustens inre kustvatten		10	19.25		19.20				23.070		5.64				0.03		0.02		0.10	<	0.10	<	0.20	<	0.9		6.0	
2016	2016-08-02	06:55	77SN	142	STRETUDDEN	58.34333	11.40333	582000-112350	Yttre Brofjorden		Västerhavets vattendistrikt	01n - Västkustens inre kustvatten		15	16.32		16.36				29.870		4.99				0.05		0.02		0.10	<	0.10	<	0.20	<	1.1		6.0	
2016	2016-08-02	06:55	77SN	142	STRETUDDEN	58.34333	11.40333	582000-112350	Yttre Brofjorden		Västerhavets vattendistrikt	01n - Västkustens inre kustvatten		20	16.03		16.03				30.320		4.69				0.10		0.06		0.10	<	0.14		0.48		0.6		6.0	
2016	2016-08-02	06:55	77SN	142	STRETUDDEN	58.34333	11.40333	582000-112350	Yttre Brofjorden		Västerhavets vattendistrikt	01n - Västkustens inre kustvatten		30	14.85		14.95				31.360		3.72				0.49		0.43		0.74		1.17		3.45		0.3		6.0	
2016	2016-08-02	06:55	77SN	142	STRETUDDEN	58.34333	11.40333	582000-112350	Yttre Brofjorden		Västerhavets vattendistrikt	01n - Västkustens inre kustvatten		40	13.76		13.76				32.600		3.32				0.76		0.79		2.48		3.27		5.80				6.0	
2016	2016-08-02	06:55	77SN	142	STRETUDDEN	58.34333	11.40333	582000-112350	Yttre Brofjorden		Västerhavets vattendistrikt	01n - Västkustens inre kustvatten		47	13.74								3.06				0.88		0.73		2.45		3.18		7.06				6.0	
2016	2016-08-02	15:24	7798	0699	VÄLLARNA	58.23000	11.48000	581365-112910	Snäckedjupet	Skagerrak	Västerhavets vattendistrikt	02 - Västkustens fjordar	2 - Havsområde innanför 1 NM	0.5			19.14				23.13				5.80		0.02	<	0.02	<	1.29				0.09		3.2		4.0	
2016	2016-08-02	15:24	7798	0699	VÄLLARNA	58.23000	11.48000	581365-112910	Snäckedjupet	Skagerrak	Västerhavets vattendistrikt	02 - Västkustens fjordar	2 - Havsområde innanför 1 NM	5.4			18.98				23.14				5.82		0.02	<	0.02	<	0.76				0.04		2.8		4.0	
2016	2016-08-01	17:25	77SN	140	BJÖRKHOLMEN	58.38767	11.62667	581700-113000	Gullmarn centralbassäng	Skagerrak	Västerhavets vattendistrikt	02 - Västkustens fjordar	2 - Havsområde innanför 1 NM	0	20.22		20.25		22.136		22.060		6.27				0.07			B	0.10	<	0.10	<	0.20	<	0.2		3.0	
2016	2016-08-01	17:25	77SN	140	BJÖRKHOLMEN	58.38767	11.62667	581700-113000	Gullmarn centralbassäng	Skagerrak	Västerhavets vattendistrikt	02 - Västkustens fjordar	2 - Havsområde innanför 1 NM	2	20.25		20.26		22.216		22.080		6.13				0.06		0.04		0.10	<	0.10	<	0.20	<	3.3		3.0	
2016	2016-08-01	17:25	77SN	140	BJÖRKHOLMEN	58.38767	11.62667	581700-113000	Gullmarn centralbassäng	Skagerrak	Västerhavets vattendistrikt	02 - Västkustens fjordar	2 - Havsområde innanför 1 NM	5	20.17		20.18		22.532		22.510		6.04				0.05		0.03		0.10	<	0.10	<	0.20	<	2.4		3.0	
2016	2016-08-01	17:25	77SN	140	BJÖRKHOLMEN	58.38767	11.62667	581700-113000	Gullmarn centralbassäng	Skagerrak	Västerhavets vattendistrikt	02 - Västkustens fjordar	2 - Havsområde innanför 1 NM	10	20.09		20.10		22.637		22.560		5.92				0.04		0.03		0.10	<	0.10	<	0.20	<	1.9		3.0	
2016	2016-08-01	17:25	77SN	140	BJÖRKHOLMEN	58.38767	11.62667	581700-113000	Gullmarn centralbassäng	Skagerrak	Västerhavets vattendistrikt	02 - Västkustens fjordar	2 - Havsområde innanför 1 NM	15	16.02		16.13		28.874		28.710		5.11				0.04		0.02	<	0.10	<	0.10	<	0.20	<	0.4		3.0	
2016	2016-08-01	17:25	77SN	140	BJÖRKHOLMEN	58.38767	11.62667	581700-113000	Gullmarn centralbassäng	Skagerrak	Västerhavets vattendistrikt	02 - Västkustens fjordar	2 - Havsområde innanför 1 NM	20	15.19		15.23		30.196		30.150		4.90				0.05		0.08		0.10	<	0.10	<	0.20	<	0.5		3.0	
2016	2016-08-01	17:25	77SN	140	BJÖRKHOLMEN	58.38767	11.62667	581700-113000	Gullmarn centralbassäng	Skagerrak	Västerhavets vattendistrikt	02 - Västkustens fjordar	2 - Havsområde innanför 1 NM	30	13.33		13.45		31.119		31.070		4.90				0.18		0.47		0.50		0.97		1.15		0.2	<	3.0	
2016	2016-08-01	17:25	77SN	140	BJÖRKHOLMEN	58.38767	11.62667	581700-113000	Gullmarn centralbassäng	Skagerrak	Västerhavets vattendistrikt	02 - Västkustens fjordar	2 - Havsområde innanför 1 NM	40	11.02		11.14		31.784		31.690		4.56				0.48		0.78		2.39		3.17		1.86				3.0	
2016	2016-08-01	17:25	77SN	140	BJÖRKHOLMEN	58.38767	11.62667	581700-113000	Gullmarn centralbassäng	Skagerrak	Västerhavets vattendistrikt	02 - Västkustens fjordar	2 - Havsområde innanför 1 NM	50	6.49		6.52		33.965		33.900		4.37				1.15		0.05		10.69		10.74		0.20	<			3.0	
2016	2016-08-01	17:25	77SN	140	BJÖRKHOLMEN	58.38767	11.62667	581700-113000	Gullmarn centralbassäng	Skagerrak	Västerhavets vattendistrikt	02 - Västkustens fjordar	2 - Havsområde innanför 1 NM	60	6.42		6.39		34.244		34.240		4.51				1.23		0.05		10.17		10.22		0.20	<			3.0	
2016	2016-08-01	17:25	77SN	140	BJÖRKHOLMEN	58.38767	11.62667	581700-113000	Gullmarn centralbassäng	Skagerrak	Västerhavets vattendistrikt	02 - Västkustens fjordar	2 - Havsområde innanför 1 NM	71	6.66				34.374				3.78				1.65		0.14		9.98		10.12		0.73				3.0	
2016	2016-08-01	14:31	7798	0686	BREVIK	58.38833	11.45000	582150-112530	Brofjorden	Skagerrak	Västerhavets vattendistrikt	02 - Västkustens fjordar	2 - Havsområde innanför 1 NM	0.5			20.05				22.53				5.71		0.02	<	0.02	<	0.46				0.05	<	7.0		1.5	
2016	2016-08-01	14:31	7798	0686	BREVIK	58.38833	11.45000	582150-112530	Brofjorden	Skagerrak	Västerhavets vattendistrikt	02 - Västkustens fjordar	2 - Havsområde innanför 1 NM	2.5			20.03				22.52				5.71		0.02	<	0.02	<	0.60				0.05	<	6.5		1.5	
2016	2016-08-01	13:45	77SN	137	BYFJORDEN	58.33333	11.88333	582000-115270	Byfjorden	Skagerrak	Västerhavets vattendistrikt	02 - Västkustens fjordar	2 - Havsområde innanför 1 NM	0	20.45		20.47				21.260		6.01				0.04		0.03		0.10	<	0.10	<	0.20	<	2.5		3.0	
2016	2016-08-01	13:45	77SN	137	BYFJORDEN	58.33333	11.88333	582000-115270	Byfjorden	Skagerrak	Västerhavets vattendistrikt	02 - Västkustens fjordar	2 - Havsområde innanför 1 NM	2	20.46		20.47				21.260		6.10				0.03		0.03		0.10	<	0.10	<	0.20	<	2.6		3.0	
2016	2016-08-01	13:45	77SN	137	BYFJORDEN	58.33333	11.88333	582000-115270	Byfjorden	Skagerrak	Västerhavets vattendistrikt	02 - Västkustens fjordar	2 - Havsområde innanför 1 NM	5	20.45		20.46				21.270		6.09				0.03		0.03		0.10	<	0.10	<	0.20	<	2.5		3.0	
2016	2016-08-01	13:45	77SN	137	BYFJORDEN	58.33333	11.88333	582000-115270	Byfjorden	Skagerrak	Västerhavets vattendistrikt	02 - Västkustens fjordar	2 - Havsområde innanför 1 NM	10	19.87		19.82				21.640		5.23				0.02		0.03		0.10	<	0.10	<	0.20	<	1.2		3.0	
2016	2016-08-01	13:45	77SN	137	BYFJORDEN	58.33333	11.88333	582000-115270	Byfjorden	Skagerrak	Västerhavets vattendistrikt	02 - Västkustens fjordar	2 - Havsområde innanför 1 NM	15	8.55		8.71				29.110		0.42				0.63		0.31		11.97		12.28		0.20	<	1.0		3.0	
2016	2016-08-01	13:45	77SN	137	BYFJORDEN	58.33333	11.88333	582000-115270	Byfjorden	Skagerrak	Västerhavets vattendistrikt	02 - Västkustens fjordar	2 - Havsområde innanför 1 NM	20	7.27		7.28				30.380		0.10				4.81		0.14		0.10	<	0.10	<	17.00		0.6		3.0	
2016	2016-08-01	13:45	77SN	137	BYFJORDEN	58.33333	11.88333	582000-115270	Byfjorden	Skagerrak	Västerhavets vattendistrikt	02 - Västkustens fjordar	2 - Havsområde innanför 1 NM	30	7.32		7.30				30.750						7.00		0.07		0.10	<	0.10	<	33.00		0.2		3.0	
2016	2016-08-01	13:45	77SN	137	BYFJORDEN	58.33333	11.88333	582000-115270	Byfjorden	Skagerrak	Västerhavets vattendistrikt	02 - Västkustens fjordar	2 - Havsområde innanför 1 NM	40	7.39		7.39				30.870						12.00			B	0.10	<	0.10	<	69.00				3.0	
2016	2016-08-01	13:45	77SN	137	BYFJORDEN	58.33333	11.88333	582000-115270	Byfjorden	Skagerrak	Västerhavets vattendistrikt	02 - Västkustens fjordar	2 - Havsområde innanför 1 NM	44	7.40												13.00		0.42		0.10	<	0.35		76.00				3.0	
2016	2016-08-01	08:10	77SN	133	DANAFJORD	57.66750	11.68667	574000-114230	Dana fjord	N Kattegatt	Västerhavets vattendistrikt	01s - Västkustens inre kustvatten	2 - Havsområde innanför 1 NM	0	19.31		19.31				19.680		6.01				0.06		0.04		0.10	<	0.10	<	0.20	<	3.5		4.0	
2016	2016-08-01	08:10	77SN	133	DANAFJORD	57.66750	11.68667	574000-114230	Dana fjord	N Kattegatt	Västerhavets vattendistrikt	01s - Västkustens inre kustvatten	2 - Havsområde innanför 1 NM	2	19.32		19.31				19.680		5.98				0.05		0.04		0.10	<	0.10	<	0.20	<	3.1		4.0	
2016	2016-08-01	08:10	77SN	133	DANAFJORD	57.66750	11.68667	574000-114230	Dana fjord	N Kattegatt	Västerhavets vattendistrikt	01s - Västkustens inre kustvatten	2 - Havsområde innanför 1 NM	5	19.39		19.39				20.080		5.75				0.05		0.03		0.10	<	0.10	<	0.20	<	3.1		4.0	
2016	2016-08-01	08:10	77SN	133	DANAFJORD	57.66750	11.68667	574000-114230	Dana fjord	N Kattegatt	Västerhavets vattendistrikt	01s - Västkustens inre kustvatten	2 - Havsområde innanför 1 NM	10	17.49		17.91				24.670		4.82				0.09		0.18		0.47		0.65		1.17		1.6		4.0	
2016	2016-08-01	08:10	77SN	133	DANAFJORD	57.66750	11.68667	574000-114230	Dana fjord	N Kattegatt	Västerhavets vattendistrikt	01s - Västkustens inre kustvatten	2 - Havsområde innanför 1 NM	15	15.97		15.93				29.400		4.28				0.28		0.42		1.06		1.48		2.89		0.5		4.0	
2016	2016-08-01	08:10	77SN	133	DANAFJORD	57.66750	11.68667	574000-114230	Dana fjord	N Kattegatt	Västerhavets vattendistrikt	01s - Västkustens inre kustvatten	2 - Havsområde innanför 1 NM	20	14.87		14.91				31.180		3.94				0.47		0.72		1.72		2.44		3.55		0.3		4.0	
2016	2016-08-01	08:10	77SN	133	DANAFJORD	57.66750	11.68667	574000-114230	Dana fjord	N Kattegatt	Västerhavets vattendistrikt	01s - Västkustens inre kustvatten	2 - Havsområde innanför 1 NM	30	13.03		13.03				32.720		3.87				0.66		1.02		2.83		3.85		3.72		0.3		4.0	
2016	2016-08-01	08:10	77SN	133	DANAFJORD	57.66750	11.68667	574000-114230	Dana fjord	N Kattegatt	Västerhavets vattendistrikt	01s - Västkustens inre kustvatten	2 - Havsområde innanför 1 NM	36	12.97								3.87				0.68		1.02		2.93		3.95		3.55				4.0	
2016	2016-08-01	12:10	77SN	136	GALTERÖ	58.10917	11.81000	580688-114860	Halsefjorden	Skagerrak	Västerhavets vattendistrikt	02 - Västkustens fjordar	2 - Havsområde innanför 1 NM	0	19.66		19.60				20.510		5.84				0.05		0.05		0.10	<	0.10	<	0.20	<	1.8		4.0	
2016	2016-08-01	12:10	77SN	136	GALTERÖ	58.10917	11.81000	580688-114860	Halsefjorden	Skagerrak	Västerhavets vattendistrikt	02 - Västkustens fjordar	2 - Havsområde innanför 1 NM	2		B	19.54				20.610		5.72				0.05		0.02		0.10	<	0.10	<	0.20	<	1.3		4.0	
2016	2016-08-01	12:10	77SN	136	GALTERÖ	58.10917	11.81000	580688-114860	Halsefjorden	Skagerrak	Västerhavets vattendistrikt	02 - Västkustens fjordar	2 - Havsområde innanför 1 NM	5	18.88		18.89				21.650		5.21				0.06		0.05		0.10	<	0.10	<	0.20	<	1.3		4.0	
2016	2016-08-01	12:10	77SN	136	GALTERÖ	58.10917	11.81000	580688-114860	Halsefjorden	Skagerrak	Västerhavets vattendistrikt	02 - Västkustens fjordar	2 - Havsområde innanför 1 NM	10	17.42		17.70				23.130		4.37				0.11		0.07		0.10	<	0.10	<	0.20	<	0.9		4.0	
2016	2016-08-01	12:10	77SN	136	GALTERÖ	58.10917	11.81000	580688-114860	Halsefjorden	Skagerrak	Västerhavets vattendistrikt	02 - Västkustens fjordar	2 - Havsområde innanför 1 NM	15	14.72		14.51				26.490		3.03				0.22		0.11		0.10	<	0.19		0.20	<	2.3		4.0	
2016	2016-08-01	12:10	77SN	136	GALTERÖ	58.10917	11.81000	580688-114860	Halsefjorden	Skagerrak	Västerhavets vattendistrikt	02 - Västkustens fjordar	2 - Havsområde innanför 1 NM	20	13.62		13.65				28.620		2.22				0.60		0.56		2.39		2.95		2.39		0.4		4.0	
2016	2016-08-01	12:10	77SN	136	GALTERÖ	58.10917	11.81000	580688-114860	Halsefjorden	Skagerrak	Västerhavets vattendistrikt	02 - Västkustens fjordar	2 - Havsområde innanför 1 NM	30	13.59		13.59				30.230		2.03				0.65		0.71		2.91		3.62		4.06		0.4		4.0	
2016	2016-08-01	12:10	77SN	136	GALTERÖ	58.10917	11.81000	580688-114860	Halsefjorden	Skagerrak	Västerhavets vattendistrikt	02 - Västkustens fjordar	2 - Havsområde innanför 1 NM	38	13.55								2.00				0.71		0.73		3.04		3.77		4.53				4.0	
2016	2016-08-01	14:25	77SN	138	HAVSTENSFJORD	58.31250	11.77333	581740-114820	Havstensfjorden	Skagerrak	Västerhavets vattendistrikt	02 - Västkustens fjordar	2 - Havsområde innanför 1 NM	0	19.91		19.94				21.740		6.05				0.04		0.02	<	0.10	<	0.10	<	0.20	<	0.9		6.0	
2016	2016-08-01	14:25	77SN	138	HAVSTENSFJORD	58.31250	11.77333	581740-114820	Havstensfjorden	Skagerrak	Västerhavets vattendistrikt	02 - Västkustens fjordar	2 - Havsområde innanför 1 NM	2	19.94		19.95				21.740		6.14				0.03		0.02	<	0.10	<	0.10	<	0.20	<	0.9		6.0	
2016	2016-08-01	14:25	77SN	138	HAVSTENSFJORD	58.31250	11.77333	581740-114820	Havstensfjorden	Skagerrak	Västerhavets vattendistrikt	02 - Västkustens fjordar	2 - Havsområde innanför 1 NM	5	19.92		19.91				21.740		5.98				0.03		0.02	<	0.10	<	0.10	<	0.20	<	0.8		6.0	
2016	2016-08-01	14:25	77SN	138	HAVSTENSFJORD	58.31250	11.77333	581740-114820	Havstensfjorden	Skagerrak	Västerhavets vattendistrikt	02 - Västkustens fjordar	2 - Havsområde innanför 1 NM	10	19.83		19.86				21.750		6.06				0.02		0.02	<	0.10	<	0.10	<	0.20	<	0.9		6.0	
2016	2016-08-01	14:25	77SN	138	HAVSTENSFJORD	58.31250	11.77333	581740-114820	Havstensfjorden	Skagerrak	Västerhavets vattendistrikt	02 - Västkustens fjordar	2 - Havsområde innanför 1 NM	15	14.40		14.30				25.220		3.21				0.04		0.02	<	0.10	<	0.10	<	0.20	<	1.4		6.0	
2016	2016-08-01	14:25	77SN	138	HAVSTENSFJORD	58.31250	11.77333	581740-114820	Havstensfjorden	Skagerrak	Västerhavets vattendistrikt	02 - Västkustens fjordar	2 - Havsområde innanför 1 NM	20	9.18		9.12				28.660		2.11				0.47		0.39		5.72		6.11		0.69		0.9		6.0	
2016	2016-08-01	14:25	77SN	138	HAVSTENSFJORD	58.31250	11.77333	581740-114820	Havstensfjorden	Skagerrak	Västerhavets vattendistrikt	02 - Västkustens fjordar	2 - Havsområde innanför 1 NM	30	6.64		6.66				31.970		2.89				1.09		0.16		11.98		12.14		0.20	<	0.2	<	6.0	
2016	2016-08-01	14:25	77SN	138	HAVSTENSFJORD	58.31250	11.77333	581740-114820	Havstensfjorden	Skagerrak	Västerhavets vattendistrikt	02 - Västkustens fjordar	2 - Havsområde innanför 1 NM	39	6.65								1.71				2.20		0.06		14.66		14.72						6.0	
2016	2016-08-01	09:45	77SN	134	INSTÖ RÄNNA	57.90117	11.66667	575500-113750	Älgöfjorden	Skagerrak	Västerhavets vattendistrikt	01n - Västkustens inre kustvatten	2 - Havsområde innanför 1 NM	0	19.16		19.05				15.700		5.97				0.08		0.09		0.12		0.21		0.29		2.9		3.0	
2016	2016-08-01	09:45	77SN	134	INSTÖ RÄNNA	57.90117	11.66667	575500-113750	Älgöfjorden	Skagerrak	Västerhavets vattendistrikt	01n - Västkustens inre kustvatten	2 - Havsområde innanför 1 NM	2	19.36		19.29				17.120		6.00				0.07		0.06		0.10	<	0.10	<	0.25		3.5		3.0	
2016	2016-08-01	09:45	77SN	134	INSTÖ RÄNNA	57.90117	11.66667	575500-113750	Älgöfjorden	Skagerrak	Västerhavets vattendistrikt	01n - Västkustens inre kustvatten	2 - Havsområde innanför 1 NM	5	19.61		19.61				19.300		6.03				0.05		0.04		0.10	<	0.10	<	0.20	<	3.2		3.0	
