	AMON	CPHL	DEPH	DOXY_BTL	DOXY_CTD	LATIT_DD	LONGI_DD	MNDEP	MXDEP	MYEAR	NTRA	NTRI	NTRZ	PHOS	Q_AMON	Q_CPHL	Q_DOXY_BTL	Q_DOXY_CTD	Q_NTRA	Q_NTRI	Q_NTRZ	Q_PHOS	Q_SALT_BTL	Q_SALT_CTD	Q_SECCHI	Q_TEMP_BTL	Q_TEMP_CTD	SALT_BTL	SALT_CTD	SDATE	SEA_AREA_CODE	SEA_AREA_NAME	SEA_BASIN	SECCHI	SERNO	SHARKID_MD5	SHIPC	STATN	STIME	TEMP_BTL	TEMP_CTD	WATER_DISTRICT	WATER_TYPE_AREA	WLTYP
6144	0.57	1.5	5.0	7.44		57.90116999999999	11.66667			2016	3.41	0.07	3.48	0.06															19.28	2016-05-02	575500-113750	Älgöfjorden	Skagerrak	3.5	94		77SN	INSTÖ RÄNNA	09:15	8.29	8.31	Västerhavets vattendistrikt	01n - Västkustens inre kustvatten	2 - Havsområde innanför 1 NM
6145	0.56	1.3	10.0	7.3		57.90116999999999	11.66667			2016	1.74	0.04	1.78	0.05												B			21.38	2016-05-02	575500-113750	Älgöfjorden	Skagerrak	3.5	94		77SN	INSTÖ RÄNNA	09:15		7.89	Västerhavets vattendistrikt	01n - Västkustens inre kustvatten	2 - Havsområde innanför 1 NM
6146	1.16		12.0	6.97		57.90116999999999	11.66667			2016	1.5	0.06	1.56	0.05																2016-05-02	575500-113750	Älgöfjorden	Skagerrak	3.5	94		77SN	INSTÖ RÄNNA	09:15	7.62		Västerhavets vattendistrikt	01n - Västkustens inre kustvatten	2 - Havsområde innanför 1 NM
6147	0.2	2.3	0.0	7.69		58.2305	11.58			2016	0.17	0.05	0.22	0.05	<														19.09	2016-05-02	581260-113220	Koljö fjord	Skagerrak	4.0	99		77SN	KOLJÖFJORD	14:50	9.03	9.0	Västerhavets vattendistrikt	02 - Västkustens fjordar	2 - Havsområde innanför 1 NM
6148	0.2	2.4	2.0	7.58		58.2305	11.58			2016	0.44	0.05	0.49	0.04	<														19.07	2016-05-02	581260-113220	Koljö fjord	Skagerrak	4.0	99		77SN	KOLJÖFJORD	14:50	8.84	9.02	Västerhavets vattendistrikt	02 - Västkustens fjordar	2 - Havsområde innanför 1 NM
6149	0.36	2.0	5.0	7.04		58.2305	11.58			2016	2.61	0.11	2.72	0.04															21.1	2016-05-02	581260-113220	Koljö fjord	Skagerrak	4.0	99		77SN	KOLJÖFJORD	14:50	7.6	7.19	Västerhavets vattendistrikt	02 - Västkustens fjordar	2 - Havsområde innanför 1 NM
6150	0.2	0.2	10.0	4.57		58.2305	11.58			2016	13.86	0.05	13.91	0.85	<	<													24.66	2016-05-02	581260-113220	Koljö fjord	Skagerrak	4.0	99		77SN	KOLJÖFJORD	14:50	4.85	4.74	Västerhavets vattendistrikt	02 - Västkustens fjordar	2 - Havsområde innanför 1 NM
6151	0.2	0.2	15.0	3.12		58.2305	11.58			2016	13.61	0.02	13.63	1.62	<	<													25.39	2016-05-02	581260-113220	Koljö fjord	Skagerrak	4.0	99		77SN	KOLJÖFJORD	14:50	5.95	5.91	Västerhavets vattendistrikt	02 - Västkustens fjordar	2 - Havsområde innanför 1 NM
6152	0.2	0.2	20.0	1.83		58.2305	11.58			2016	11.12	0.03	11.15	2.38	<	<													26.09	2016-05-02	581260-113220	Koljö fjord	Skagerrak	4.0	99		77SN	KOLJÖFJORD	14:50	6.83	6.76	Västerhavets vattendistrikt	02 - Västkustens fjordar	2 - Havsområde innanför 1 NM
6153	6.12	0.2	30.0	1.36		58.2305	11.58			2016	2.99	0.26	3.25	3.02		<													26.44	2016-05-02	581260-113220	Koljö fjord	Skagerrak	4.0	99		77SN	KOLJÖFJORD	14:50	7.19	7.18	Västerhavets vattendistrikt	02 - Västkustens fjordar	2 - Havsområde innanför 1 NM
6154	5.26		39.0	1.58		58.2305	11.58			2016	5.67	0.24	5.91	2.73																2016-05-02	581260-113220	Koljö fjord	Skagerrak	4.0	99		77SN	KOLJÖFJORD	14:50	6.75		Västerhavets vattendistrikt	02 - Västkustens fjordar	2 - Havsområde innanför 1 NM
6155	2.29	1.2	0.0	7.71		57.678830000000005	11.76833			2016	13.13	0.17	13.3	0.12															12.7	2016-05-02	574050-114780	Rivö fjord		2.5	92		77SN	SKALKORGARNA	07:15	8.1	8.14	Västerhavets vattendistrikt	25 - Göta älvs- och Nordre älvs estuarie	1 - Estuarie (övergångsvatten)
