OBJECTID	HID	TYP_NFS06	NAMN	VISS_EU_CD	VISS_MS_CD	WB	District	COMP_AUTH	Country	Version	URL_VISS	DATUM	ObjVer	BASIN_NR	VattenID	UUID	PopNamn	CWVattenID	CWUUID	Shape_Leng	Shape_Area	TYPOMR_KOD	TYPOMRNAMN
655	580500-114725	2	Askeröfjorden	SE580500-114725	SE580500-114725	Y	SE5	VH	SE	SVAR_2016_3b	http://www.viss.lansstyrelsen.se/waters.aspx?waterEUID=SE580500-114725	2006/12/31	2010	17	WA94343516	C593397D-E7E1-4D1A-B497-A30FEFD4D6DE	"Askeröfjorden_(58.07,11.8)"	WA16499529	A242C63C-4D96-4862-9EDF-3D5EFC3F6607	60623.81814790000	18225123.52320000200	2	2 - Västkustens fjordar
656	628128-769875	0	Del av Ö Gotlandshavets utsjövatten			N	SE0			SVAR_2016_3b		2016/12/12	2016	9	WA83019584	D38F694B-6586-479F-A325-24DFBBD7C77F				1350433.53175000010	59142083829.40000200000		
657	574500-233000	0	Rigabukten			N	SE0			SVAR_2016_3b		2006/12/31	2010	10	WA71119457	36015E82-7E56-45A3-BE18-FEE9223036E3				1728480.89064000010	18327887795.70000100000		
658	666521-752818	0	Del av N Ålands havs utsjövatten			N	SE0			SVAR_2016_3b		2016/12/12	2016	4	WA39774073	6E5DCF81-7276-4694-9011-94041E5784AD				328079.71606100001	1480070762.61999990000		
659	590430-210924	0	Del av N Gotlandshavets utsjövatten			N	SE0			SVAR_2016_3b		2007/01/01	2010	7	WA68559006	D62A10C3-035B-4FF5-9CF8-0615D76C364E				1101807.22451000010	29369989800.79999900000		
660	594000-240000	0	Finska viken			N	SE0			SVAR_2016_3b		2006/12/31	2010	6	WA91198215	FFDCEAAF-D1E1-42A5-A667-FD8E6CA441F2				4769864.46671000030	30407673759.90000200000		
661	603000-204400	0	N skärgårdshavet			N	SE0			SVAR_2016_3b		2006/12/31	2010	5	WA75204163	DBAB9324-7961-4048-94C1-3AF19D5E6F1C				4222942.85953999960	4777069151.01000020000		
662	542200-113400	0	Mecklenburgbukten			N	SE0			SVAR_2016_3b		2006/12/31	2010	14	WA37691172	47B0085C-D2C4-4CC0-9571-C0B589EF9B2C				570009.94035399996	4420041559.93000030000		
663	543550-104000	0	Kielbukten			N	SE0			SVAR_2016_3b		2006/12/31	2010	14	WA36465505	0278E9E7-34E1-4E35-8FF2-0C802ABF3458				560895.18617100001	3827514188.69999980000		
664	545500-105150	0	S Stora Bält			N	SE0			SVAR_2016_3b		2016/12/12	2016	14	WA94525837	0208D5DC-8D57-4B83-854D-97CA78456A5F				772457.77657500003	2616392790.55000020000		
665	550800-094700	0	S Lilla Bält			N	SE0			SVAR_2016_3b		2006/12/31	2010	14	WA20778701	1EA4DCFB-1B45-4E9F-B435-9BCF51B7293A				879743.27176599996	1846399332.09999990000		
666	553000-105200	0	N Stora Bält			N	SE0			SVAR_2016_3b		2006/12/31	2010	14	WA30325080	D9D3386D-56FD-472C-84FB-FCC50F30664E				250257.92785700000	1305533299.57999990000		
667	555507-103740	0	Samsö bält			N	SE0			SVAR_2016_3b		2006/12/31	2010	14	WA86106952	CAE42687-E063-4C96-899A-0072436507FF				787063.04107899999	3817073339.63000010000		
668	651818-212790	22	Inrefjärden	SE651818-212790	SE651818-212790	Y	SE1	BV	SE	SVAR_2016_3b	http://www.viss.lansstyrelsen.se/waters.aspx?waterEUID=SE651818-212790	2011/11/21	2012_2	1	WA77389024	1486C670-2EA8-4ED0-9BA4-0839A6BAF793	"Inrefjärden_(65.3,21.45)"	WA65006613	9DAF9D44-25F9-45C3-B151-CAE801DF757E	19164.91494210000	6638210.60714999960	22	"22 - Bottenviken, inre kustvatten"
669	654570-225230	22	Rånöfjärden	SE654570-225230	SE654570-225230	Y	SE1	BV	SE	SVAR_2016_3b	http://www.viss.lansstyrelsen.se/waters.aspx?waterEUID=SE654570-225230	2006/12/31	2010	1	WA36194217	0A9DB780-11AD-45D3-B9F6-7C92D3048235	"Rånöfjärden_(65.75,22.88)"	WA87929916	7E9E088C-C829-46F2-B6E4-F58204D282E8	85997.01779889999	62848618.42159999900	22	"22 - Bottenviken, inre kustvatten"
670	653870-235570	23	Enskärsfjärden	SE653870-235570	SE653870-235570	Y	SE1	BV	SE	SVAR_2016_3b	http://www.viss.lansstyrelsen.se/waters.aspx?waterEUID=SE653870-235570	2006/12/31	2010	1	WA27644036	1F6F1144-F6D8-462F-8269-4242D46AD839	"Enskärsfjärden_(65.67,23.9)"	WA11434006	4EB4DD39-F273-4550-84B0-A45A25C22870	75302.13821880000	112584903.63100000000	23	"23 - Bottenviken, yttre kustvatten"
671	654100-234100	23	S. Seskaröfjärden sek namn	SE654100-234100	SE654100-234100	Y	SE1	BV	SE	SVAR_2016_3b	http://www.viss.lansstyrelsen.se/waters.aspx?waterEUID=SE654100-234100	2006/12/31	2010	1	WA25233327	D7059DF8-7B27-4276-9602-8E13412C93E7	"S. Seskaröfjärden sek namn_(65.65,23.71)"	WA45735183	A6409D7E-616D-414F-81BA-363DE6631B38	108577.45398700000	201966955.69800001000	23	"23 - Bottenviken, yttre kustvatten"
672	654291-224000	22	Bergöfjärden	SE654291-224000	SE654291-224000	Y	SE1	BV	SE	SVAR_2016_3b	http://www.viss.lansstyrelsen.se/waters.aspx?waterEUID=SE654291-224000	2006/12/31	2010	1	WA77749706	A3C01D5E-3CA5-440C-B19C-5BF7FC52AFC2	"Bergöfjärden_(65.73,22.63)"	WA22437208	82401A81-F842-4B4B-90E1-AD382957472C	109887.67548900000	96201182.96870000700	22	"22 - Bottenviken, inre kustvatten"
673	654470-222700	22	Gussöfjärden	SE654470-222700	SE654470-222700	Y	SE1	BV	SE	SVAR_2016_3b	http://www.viss.lansstyrelsen.se/waters.aspx?waterEUID=SE654470-222700	2006/12/31	2010	1	WA53478346	18227FCE-2F8E-4653-8FFF-F0429EF668B8	"Gussöfjärden_(65.76,22.44)"	WA72951447	9C0AF723-B39F-4C0E-ACD6-E7AEE26F8195	53436.47003780000	64273175.80500000000	22	"22 - Bottenviken, inre kustvatten"
674	731175-867144	22	Storöfjärden	SE731175-867144	SE731175-867144	P	SE1	BV	SE	SVAR_2016_3b	http://www.viss.lansstyrelsen.se/waters.aspx?waterEUID=SE731175-867144	2016/10/17	2016	1	WA53859987	E163AED3-A1EE-49F4-AAA8-F62ED83FB0F2	"Storöfjärden_(23.02,65.72)"	WA40215040	68199317-8640-41A0-A618-75FB2C2F1814	62274.06713690000	52487764.84200000000	22	"22 - Bottenviken, inre kustvatten"
675	652400-223501	23	Norrbottens skärgårds kustvatten	SE652400-223501	SE652400-223501	Y	SE1	BV	SE	SVAR_2016_3b	http://www.viss.lansstyrelsen.se/waters.aspx?waterEUID=SE652400-223501	2006/12/31	2010	1	WA14528489	44CACC96-A420-4A33-8AC7-D373F2DF71B5	"Norrbottens skärgårds kustvatten_(65.28,22.18)"	WA25246031	B34D997F-E272-4CF5-8183-5F318F3CAD21	756612.26632499998	2334241796.57999990000	23	"23 - Bottenviken, yttre kustvatten"
676	654110-224850	22	Båtöfjärden	SE654110-224850	SE654110-224850	Y	SE1	BV	SE	SVAR_2016_3b	http://www.viss.lansstyrelsen.se/waters.aspx?waterEUID=SE654110-224850	2006/12/31	2010	1	WA61222819	2B622DBC-350C-4451-82F0-E7704B747ACF	"Båtöfjärden_(65.69,22.83)"	WA41727841	96AEB7A4-B97E-4B7A-8AC0-2CA9E50C9983	60805.19024870000	45790846.48579999800	22	"22 - Bottenviken, inre kustvatten"
677	625500-175153	18	Kramforsfjärden sek namn	SE625500-175153	SE625500-175153	Y	SE2	BH	SE	SVAR_2016_3b	http://www.viss.lansstyrelsen.se/waters.aspx?waterEUID=SE625500-175153	2016/12/12	2016	3	WA63489468	5EE42C39-EE86-487A-B37B-98A8627E9761	"Kramforsfjärden sek namn_(62.96,17.79)"	WA99105046	CFB0772C-FC6D-4B11-B655-29E6D5550C56	88528.45959670001	36750053.53700000000	18	"18 - Norra Bottenhavet, Höga kusten, inre kustvatten"
678	625900-174360	18	Bollstafjärden	SE625900-174360	SE625900-174360	Y	SE2	BH	SE	SVAR_2016_3b	http://www.viss.lansstyrelsen.se/waters.aspx?waterEUID=SE625900-174360	2006/12/31	2010	3	WA18362818	9962D571-289C-4960-B838-84DC78B19F29	"Bollstafjärden_(62.98,17.71)"	WA39899099	A9530BF5-6034-4FB5-81D3-60FBDE545B7F	12405.94933960000	4659964.43288999980	18	"18 - Norra Bottenhavet, Höga kusten, inre kustvatten"
679	625710-183000	18	Omnefjärden	SE625710-183000	SE625710-183000	Y	SE2	BH	SE	SVAR_2016_3b	http://www.viss.lansstyrelsen.se/waters.aspx?waterEUID=SE625710-183000	2006/12/31	2010	3	WA45426280	6F38BEA0-5CEB-4558-8D0F-D734BEF53C42	"Omnefjärden_(62.95,18.47)"	WA19927154	12D26F89-F9AB-4A9B-8838-D9E43D375E18	50586.64845740000	20052293.78180000200	18	"18 - Norra Bottenhavet, Höga kusten, inre kustvatten"
680	624335-180000	18	Hemsösundet sek namn	SE624335-180000	SE624335-180000	Y	SE2	BH	SE	SVAR_2016_3b	http://www.viss.lansstyrelsen.se/waters.aspx?waterEUID=SE624335-180000	2006/12/31	2010	3	WA28770130	CB5A0ADA-C913-452E-B8A8-33073864B106	"Hemsösundet sek namn_(62.72,17.99)"	WA90896041	4ACDFC66-96D9-481E-9E29-B0855186FE4D	61717.00508740000	27193157.42370000100	18	"18 - Norra Bottenhavet, Höga kusten, inre kustvatten"
681	592640-184500	12	Träsköfjärden	SE592640-184500	SE592640-184500	Y	SE3	NO	SE	SVAR_2016_3b	http://www.viss.lansstyrelsen.se/waters.aspx?waterEUID=SE592640-184500	2006/12/31	2010	7	WA24108791	FB1C9FC8-9F28-4BBB-AB32-3C0602E50A3A	"Träsköfjärden_(59.43,18.76)"	WA33313635	01BFACF1-84D8-4B19-8891-434BDF857112	299849.55554899998	68649482.70839999600	12n	"12n - Östergötlands samt Stockholms skärgård, mellankustvatten, norra"
682	640240-205500	22	Bygdefjärden	SE640240-205500	SE640240-205500	Y	SE1	BV	SE	SVAR_2016_3b	http://www.viss.lansstyrelsen.se/waters.aspx?waterEUID=SE640240-205500	2006/12/31	2010	1	WA16141828	F725BE00-EEAE-41EB-B628-2C388D426393	"Bygdefjärden_(64.04,20.91)"	WA40804526	BA0FB8F4-399D-4A37-A41A-149C0F40DB27	9997.99623628000	1533243.43089000000	22	"22 - Bottenviken, inre kustvatten"
683	635300-205251	21	N n Kvarkens kustvatten	SE635300-205251	SE635300-205251	Y	SE1	BV	SE	SVAR_2016_3b	http://www.viss.lansstyrelsen.se/waters.aspx?waterEUID=SE635300-205251	2006/12/31	2010	2	WA82678413	EC66C162-2770-41C4-AD04-CB2B15574D52	"N n Kvarkens kustvatten_(63.61,20.83)"	WA16072643	786FB90C-73AA-4CE0-9756-CE8062A98E23	249407.16908600001	342718584.08300000000	21	21 - Norra Kvarkens yttre kustvatten
684	594800-190220	12	Björköfjärden	SE594800-190220	SE594800-190220	Y	SE3	NO	SE	SVAR_2016_3b	http://www.viss.lansstyrelsen.se/waters.aspx?waterEUID=SE594800-190220	2006/12/31	2010	4	WA87505135	8BA3AF38-2947-4BAE-B592-198B782C47B7	"Björköfjärden_(59.78,19.02)"	WA12895460	2D9CF8E3-2F6F-40B4-8905-BE08FCF04BDD	141648.60652100001	38314299.43249999700	12n	"12n - Östergötlands samt Stockholms skärgård, mellankustvatten, norra"
685	595000-191501	15	Stockholms skärgårds n n	SE595000-191501	SE595000-191501	Y	SE3	NO	SE	SVAR_2016_3b	http://www.viss.lansstyrelsen.se/waters.aspx?waterEUID=SE595000-191501	2006/12/31	2010	4	WA41925150	484AB78F-8DFF-4BB7-887B-BAA0D402A077	"Stockholms skärgårds n n_(59.82,19.27)"	WA92045734	DBB507CD-8283-494C-9D50-74429946016E	76199.81503319999	109850259.63800000000	15	"15 - Stockholms skärgård, yttre kustvatten"
686	594800-190655	12	N Lidöfjärden sek namn	SE594800-190655	SE594800-190655	Y	SE3	NO	SE	SVAR_2016_3b	http://www.viss.lansstyrelsen.se/waters.aspx?waterEUID=SE594800-190655	2006/12/31	2010	4	WA99603513	AD84AB18-E27F-4C06-B006-2C0F0890095F	"N Lidöfjärden sek namn_(59.81,19.1)"	WA21617206	822F6487-D33F-4696-B3FE-33190A494103	74317.47371390001	22463839.13850000100	12n	"12n - Östergötlands samt Stockholms skärgård, mellankustvatten, norra"
687	570340-163710	8	Ödänglaområdet sek namn	SE570340-163710	SE570340-163710	Y	SE4	SO	SE	SVAR_2016_3b	http://www.viss.lansstyrelsen.se/waters.aspx?waterEUID=SE570340-163710	2006/12/31	2010	8	WA98789619	FB880323-1A68-439C-8F37-DE02D81B09B2	"Ödänglaområdet sek namn_(57.06,16.62)"	WA37663126	A204F7CD-00C7-4698-B453-745A64ADD70C	38518.73980100000	17515326.70960000200	8	"8 - Blekinge skärgård och Kalmarsund, inre kustvatten"
688	565400-163600	9	M n Kalmarsunds utsjövatten	SE565400-163600	SE565400-163600	Y	SE4	SO	SE	SVAR_2016_3b	http://www.viss.lansstyrelsen.se/waters.aspx?waterEUID=SE565400-163600	2006/12/31	2010	8	WA74892382	AEF5F406-6C78-4ACC-AC66-3D278D8A58F5	"M n Kalmarsunds utsjövatten_(56.93,16.63)"	WA96811672	93A482FD-6218-46B4-BC7E-0007B262803B	103443.77557100001	327840259.45899999000	9	"9 - Blekinge skärgård och Kalmarsund, yttre kustvatten"
689	626894-366400	5	Laholmsbukten	SE563330-124600	SE563330-124600	Y	SE5	VH	SE	SVAR_2016_3b	http://www.viss.lansstyrelsen.se/waters.aspx?waterEUID=SE563330-124600	2016/12/12	2016	16	WA96158474	45CFAD4B-2B82-4677-9CE2-4F003E99D682	"Laholmsbukten_(56.55,12.83)"	WA88179174	C02F5732-4D8D-4477-87B0-4420522399BD	75129.15991350000	284712253.54500002000	5	5 - Södra Hallands och norra Öresunds kustvatten
690	562000-162271	9	Ö s Kalmarsunds kustvatten	SE562000-162271	SE562000-162271	Y	SE4	SO	SE	SVAR_2016_3b	http://www.viss.lansstyrelsen.se/waters.aspx?waterEUID=SE562000-162271	2006/12/31	2010	8	WA25036371	77064B3A-6EF7-4F3B-87E9-DD0A8947CE03	"Ö s Kalmarsunds kustvatten_(56.65,16.44)"	WA32437375	5CA46A28-2E6C-4C9A-86BB-385F59206710	143795.99761399999	165334598.99300000000	9	"9 - Blekinge skärgård och Kalmarsund, yttre kustvatten"
691	555545-124332	6	N m Öresunds kustvatten	SE555545-124332	SE555545-124332	Y	SE4	SO	SE	SVAR_2016_3b	http://www.viss.lansstyrelsen.se/waters.aspx?waterEUID=SE555545-124332	2009/09/17	2010	15	WA80899531	271E5591-1EE6-4C37-865A-F4CA56411CDA	"N m Öresunds kustvatten_(55.92,12.74)"	WA61585185	17B83204-EFA8-43DD-B9FB-7AB5E7816DFE	68635.59024390001	128289513.03300001000	6	6 - Öresunds kustvatten
692	623300-176210	18	Sundsvallsbukten	SE623300-176210	SE623300-176210	Y	SE2	BH	SE	SVAR_2016_3b	http://www.viss.lansstyrelsen.se/waters.aspx?waterEUID=SE623300-176210	2011/11/08	2012_2	3	WA21867260	A2BE72C1-519D-4D9E-BA54-5F6F2F6ED5B3	"Sundsvallsbukten_(62.31,17.58)"	WA65592822	F2E56E46-6A07-487A-8BD7-6230BF5DD447	137179.29822400000	259919937.76199999000	18	"18 - Norra Bottenhavet, Höga kusten, inre kustvatten"
693	647050-213980	23	S m Bottenvikens kustvatten	SE648760-213140	SE648760-213140	Y	SE1	BV	SE	SVAR_2016_3b	http://www.viss.lansstyrelsen.se/waters.aspx?waterEUID=SE648760-213140	2011/11/17	2012_2	1	WA27912329	78C2692C-D21F-464A-B983-9AFD80D64CCC	"N m Bottenvikens kustvatten_(64.71,21.4)"	WA40058582	FAE85DC2-A7BC-4B47-82CB-E541C274B791	161302.82683599999	296170803.70700002000	23	"23 - Bottenviken, yttre kustvatten"
694	646360-213700	23	Skelleftebukten	SE646360-213700	SE646360-213700	Y	SE1	BV	SE	SVAR_2016_3b	http://www.viss.lansstyrelsen.se/waters.aspx?waterEUID=SE646360-213700	2011/11/17	2012_2	1	WA72807075	18AFD091-9513-4158-BE06-D7224EFDB214	"Skelleftebukten_(64.63,21.38)"	WA57296754	3EDD4353-F03D-4831-8C2A-77B7601916DD	47649.27601640000	59221442.81660000200	23	"23 - Bottenviken, yttre kustvatten"
695	637070-204260	20	Raggavaviken	SE637070-204260	SE637070-204260	Y	SE1	BV	SE	SVAR_2016_3b	http://www.viss.lansstyrelsen.se/waters.aspx?waterEUID=SE637070-204260	2011/11/18	2012_2	2	WA49845926	535E5C98-D355-420F-A603-0111152E96E0	"Raggavaviken_(63.71,20.42)"	WA74545447	47C9F3D2-DDC0-45FC-917D-339A43208E1E	5000.09371024000	430296.73905400001	20	20 - Norra Kvarkens inre kustvatten
696	637310-204860	20	Yttre Täftefjärden	SE637310-204860	SE637310-204860	Y	SE1	BV	SE	SVAR_2016_3b	http://www.viss.lansstyrelsen.se/waters.aspx?waterEUID=SE637310-204860	2016/12/12	2016	2	WA89217129	6E92D03A-A02D-44F5-92E9-947F8799B500	"Yttre Täftefjärden_(63.73,20.48)"	WA58295799	BF27F653-F793-4C81-8614-D4200A1CDF96	60009.32678530000	35707626.53109999700	20	20 - Norra Kvarkens inre kustvatten
697	652465-214080	22	Bastafjärden	SE652465-214080	SE652465-214080	Y	SE1	BV	SE	SVAR_2016_3b	http://www.viss.lansstyrelsen.se/waters.aspx?waterEUID=SE652465-214080	2006/12/31	2010	1	WA30964434	EF94F578-705C-4EFF-B885-843600AB20B5	"Bastafjärden_(65.41,21.67)"	WA22245665	88BC54FA-C1F8-43EA-916F-17369EBBA826	10152.98607020000	2044918.61735000000	22	"22 - Bottenviken, inre kustvatten"
698	645130-211040	22	Bredviksfjärden	SE645130-211040	SE645130-211040	Y	SE1	BV	SE	SVAR_2016_3b	http://www.viss.lansstyrelsen.se/waters.aspx?waterEUID=SE645130-211040	2006/12/31	2010	1	WA76737765	EFA83C7B-985B-4249-9706-330B877A04FA	"Bredviksfjärden_(64.86,21.17)"	WA54328673	9FC7D716-089F-4E29-9FC4-DD42AD1C2A57	8092.50963094000	2609615.41918000020	22	"22 - Bottenviken, inre kustvatten"
699	643550-211920	22	Storsladan	SE643550-211920	SE643550-211920	Y	SE1	BV	SE	SVAR_2016_3b	http://www.viss.lansstyrelsen.se/waters.aspx?waterEUID=SE643550-211920	2006/12/31	2010	1	WA66428332	7D75AD62-273A-4A88-BA55-A9422A735836	"Storsladan_(64.59,21.31)"	WA97674853	5DCB18CD-B6FA-4375-9F41-684416A92386	17098.59509080000	3765641.12503000020	22	"22 - Bottenviken, inre kustvatten"
700	623980-175600	18	Älandsfjärden	SE623980-175600	SE623980-175600	Y	SE2	BH	SE	SVAR_2016_3b	http://www.viss.lansstyrelsen.se/waters.aspx?waterEUID=SE623980-175600	2006/12/31	2010	3	WA53330674	3DA0B4B3-FDD1-4883-A757-789ADC6EBD80	"Älandsfjärden_(62.67,17.91)"	WA89454733	8BFB5945-C444-4C0A-9BE6-884214351F9B	24768.69456120000	10305775.73020000000	18	"18 - Norra Bottenhavet, Höga kusten, inre kustvatten"
701	624380-176450	18	Inre Tynderösundet	SE624380-176450	SE624380-176450	Y	SE2	BH	SE	SVAR_2016_3b	http://www.viss.lansstyrelsen.se/waters.aspx?waterEUID=SE624380-176450	2011/11/08	2012_2	3	WA43295698	75D25C54-B798-4920-ACD3-55FDF073F5DE	"Inre Tynderösundet_(62.44,17.65)"	WA99617960	D4DF6B2E-8030-45DB-B250-DDD35560DC18	6073.05590602000	796827.72134599998	18	"18 - Norra Bottenhavet, Höga kusten, inre kustvatten"
702	614165-171500	16	Hudiksvallsfjärden	SE614165-171500	SE614165-171500	Y	SE2	BH	SE	SVAR_2016_3b	http://www.viss.lansstyrelsen.se/waters.aspx?waterEUID=SE614165-171500	2006/12/31	2010	3	WA19665369	C2319BC1-C86D-4263-8052-E381638D6F79	"Hudiksvallsfjärden_(61.7,17.21)"	WA39009743	B9E26432-B0A6-4064-9ADE-15CFA77B6283	43350.03349910000	25310937.20149999900	16	"16 - Södra Bottenhavet, inre kustvatten"
703	605630-179220	16	Fårholmen	SE605630-179220	SE605630-179220	Y	SE2	BH	SE	SVAR_2016_3b	http://www.viss.lansstyrelsen.se/waters.aspx?waterEUID=SE605630-179220	2011/10/27	2012_2	3	WA66455278	874BEB99-770C-4AC8-BC1B-1B054B14FC64	"Fårholmen_(60.94,17.15)"	WA77566993	91A45811-D3D9-48C9-BE86-F83E5A9E120B	5200.51927449000	601122.09217399999	16	"16 - Södra Bottenhavet, inre kustvatten"
704	592420-182210	24	Södra Vaxholmsfjärden	SE592420-182210	SE592420-182210	Y	SE3	NO	SE	SVAR_2016_3b	http://www.viss.lansstyrelsen.se/waters.aspx?waterEUID=SE592420-182210	2006/12/31	2012_2	7	WA92945396	FCA0F282-143D-492C-B614-D68C36ED391C	"Södra Vaxholmsfjärden_(59.4,18.37)"	WA50877727	6AC19A73-910E-4109-A0BD-3A154DEDD606	19983.04653510000	4432669.16976000000	24	24 - Stockholms inre skärgård och Hallsfjärden
705	584390-172085	12	Kråkfjärden	SE584390-172085	SE584390-172085	Y	SE3	NO	SE	SVAR_2016_3b	http://www.viss.lansstyrelsen.se/waters.aspx?waterEUID=SE584390-172085	2006/12/31	2010	8	WA92166453	7BE52BAD-6B0A-4853-A78B-DF06838D199B	"Kråkfjärden_(58.73,17.34)"	WA88151759	54DBC9C8-B929-4149-9DFD-CA8AC01FE816	20667.65560130000	7115154.47917000020	12n	"12n - Östergötlands samt Stockholms skärgård, mellankustvatten, norra"
706	581815-164320	12	Sandfjärden	SE581815-164320	SE581815-164320	Y	SE4	SO	SE	SVAR_2016_3b	http://www.viss.lansstyrelsen.se/waters.aspx?waterEUID=SE581815-164320	2006/12/31	2010	8	WA49411928	668C81BE-778A-4694-9391-9BB20B71F194	"Sandfjärden_(58.3,16.72)"	WA28693515	422815E0-AE0F-42E0-914A-0C4514345E29	14545.50497430000	4622423.64764999970	12s	"12s - Östergötlands samt Stockholms skärgård, mellankustvatten, södra"
707	573200-185701	10	Ö Gotlands m kustvatten	SE573200-185701	SE573200-185701	Y	SE4	SO	SE	SVAR_2016_3b	http://www.viss.lansstyrelsen.se/waters.aspx?waterEUID=SE573200-185701	2006/12/31	2010	9	WA60886211	8699C894-E2F1-40FC-A9AE-F31204D1A183	"Ö Gotlands m kustvatten_(57.52,18.86)"	WA35955800	C03E2DCD-4F8F-42A8-B918-32F02A1EA7D1	99986.03892910000	191763610.40300000000	10	"10 - Östra Ölands, sydöstra Gotlands kustvatten samt Gotska sandön"
708	573885-163740	12	Grönvållsfjärden	SE573885-163740	SE573885-163740	Y	SE4	SO	SE	SVAR_2016_3b	http://www.viss.lansstyrelsen.se/waters.aspx?waterEUID=SE573885-163740	2006/12/31	2010	8	WA19441406	8C7442CB-7B81-47A9-A58A-EB2E591CC7F8	"Grönvållsfjärden_(57.65,16.63)"	WA70386211	2E87322D-4687-4324-BBC4-B289F246F522	14301.21214550000	2193071.09121000020	12s	"12s - Östergötlands samt Stockholms skärgård, mellankustvatten, södra"
709	573500-163500	12	Gåsfjärden	SE573500-163500	SE573500-163500	Y	SE4	SO	SE	SVAR_2016_3b	http://www.viss.lansstyrelsen.se/waters.aspx?waterEUID=SE573500-163500	2006/12/31	2010	8	WA50475492	329C882F-56D4-4399-94DB-B929EB7CB40C	"Gåsfjärden_(57.57,16.56)"	WA40891666	5057137B-F944-43D1-BE87-BFAA385885AD	85956.76502650000	21618893.36600000000	12s	"12s - Östergötlands samt Stockholms skärgård, mellankustvatten, södra"
710	570900-121060	1	Balgöarkipelagen	SE570900-121060	SE570900-121060	Y	SE5	VH	SE	SVAR_2016_3b	http://www.viss.lansstyrelsen.se/waters.aspx?waterEUID=SE570900-121060	2006/12/31	2010	16	WA47626390	AE974D1F-9309-4E05-A6FB-DE7C3D56BBEF	"Balgöarkipelagen_(57.15,12.16)"	WA80555093	19D16CCE-760C-4A16-AF1C-105908B8D133	49499.97615320000	26418718.15320000100	1s	"1s - Västkustens inre kustvatten, södra"
711	570850-182920	10	Gansviken	SE570850-182920	SE570850-182920	Y	SE4	SO	SE	SVAR_2016_3b	http://www.viss.lansstyrelsen.se/waters.aspx?waterEUID=SE570850-182920	2006/12/31	2010	9	WA32290890	69E81764-BF5D-47F4-B3A9-BD1E66711FD6	"Gansviken_(57.14,18.47)"	WA52402997	DE6E1245-0FC7-45C2-A6BF-71FF8BFE4810	40786.12587970000	36609809.82819999800	10	"10 - Östra Ölands, sydöstra Gotlands kustvatten samt Gotska sandön"
712	570500-163750	8	Emområdet sek namn	SE570500-163750	SE570500-163750	Y	SE4	SO	SE	SVAR_2016_3b	http://www.viss.lansstyrelsen.se/waters.aspx?waterEUID=SE570500-163750	2006/12/31	2010	8	WA95066745	721AD3AF-5F20-4765-8C58-B40D6AC599E8	"Emområdet sek namn_(57.09,16.61)"	WA71672791	8C0BB073-75AA-48D9-99F3-CED1A224F601	50611.72455680000	29246022.51320000000	8	"8 - Blekinge skärgård och Kalmarsund, inre kustvatten"
713	658352-163189	24	Lilla Värtan	SE658352-163189	SE658352-163189	Y	SE3	NO	SE	SVAR_2016_3b	http://www.viss.lansstyrelsen.se/waters.aspx?waterEUID=SE658352-163189	2007/03/26	2012_2	7	WA99978900	8D26F300-3ACA-46FF-B438-BE45D0E8662A	"Lilla Värtan_(59.33,18.16)"	WA46408217	F466FD53-95BF-4D91-B1E0-59E112BC48D4	40764.22693700000	12788958.47120000000	24	24 - Stockholms inre skärgård och Hallsfjärden
714	592000-184700	12	Kanholmsfjärden	SE592000-184700	SE592000-184700	Y	SE3	NO	SE	SVAR_2016_3b	http://www.viss.lansstyrelsen.se/waters.aspx?waterEUID=SE592000-184700	2006/12/31	2010	7	WA61507804	AE8A4940-6A1B-4FEB-8858-FD91A2ED7EEB	"Kanholmsfjärden_(59.34,18.78)"	WA68382937	93A012E3-B7C8-429F-BEF8-551A55213928	39782.39589690000	34967160.70870000100	12n	"12n - Östergötlands samt Stockholms skärgård, mellankustvatten, norra"
715	645000-212100	22	Inre Kågefjärden	SE645000-212100	SE645000-212100	Y	SE1	BV	SE	SVAR_2016_3b	http://www.viss.lansstyrelsen.se/waters.aspx?waterEUID=SE645000-212100	2008/09/03	2010	1	WA82268701	73A8F9EC-66FF-40FD-94A2-92E5F772BE94	"Inre Kågefjärden_(64.83,21.04)"	WA44413420	5AC5BA37-9390-4020-B4C8-8C7B46DF47F0	14729.34737300000	4235089.42396000030	22	"22 - Bottenviken, inre kustvatten"
716	583960-170700	12	Oxelösunds hamnområde	SE583960-170700	SE583960-170700	Y	SE3	NO	SE	SVAR_2016_3b	http://www.viss.lansstyrelsen.se/waters.aspx?waterEUID=SE583960-170700	2009/09/23	2010	8	WA77319326	BF64190E-396A-4FC0-A720-F7B4DB4CEEC0	"Oxelösunds hamnområde_(58.66,17.12)"	WA57746452	7F3B5963-8B39-473F-8C99-F98D4B40107E	7684.88734872000	954961.82671099994	12n	"12n - Östergötlands samt Stockholms skärgård, mellankustvatten, norra"
